,original,Texto,endereço,tipo
2442,"d) nas prestações de serviço de comunicação nas modalidades de radiodifusão sonora e de sons e imagens de recepção livre e gratuita; (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 2º O imposto previsto no inciso II atenderá ao seguinte: (Redação dada pela Emenda Constitucional nº 3, de 1993)X - não incidirá:d) nas prestações de serviço de comunicação nas modalidades de radiodifusão sonora e de sons e imagens de recepção livre e gratuita; (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,38,,162,1036,365,50",art-parag-inciso-alinea
2443,"XI - não compreenderá, em sua base de cálculo, o montante do imposto sobre produtos industrializados, quando a operação, realizada entre contribuintes e relativa a produto destinado à industrialização ou à comercialização, configure fato gerador dos dois impostos;","Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 2º O imposto previsto no inciso II atenderá ao seguinte: (Redação dada pela Emenda Constitucional nº 3, de 1993)XI - não compreenderá, em sua base de cálculo, o montante do imposto sobre produtos industrializados, quando a operação, realizada entre contribuintes e relativa a produto destinado à industrialização ou à comercialização, configure fato gerador dos dois impostos;","cf88,5,19,38,,162,1036,366,",art-parag-inciso
2444,XII - cabe à lei complementar:,"Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 2º O imposto previsto no inciso II atenderá ao seguinte: (Redação dada pela Emenda Constitucional nº 3, de 1993)XII - cabe à lei complementar:","cf88,5,19,38,,162,1036,367,",art-parag-inciso
2445,a) definir seus contribuintes;,"Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 2º O imposto previsto no inciso II atenderá ao seguinte: (Redação dada pela Emenda Constitucional nº 3, de 1993)XII - cabe à lei complementar:a) definir seus contribuintes;","cf88,5,19,38,,162,1036,367,51",art-parag-inciso-alinea
2446,b) dispor sobre substituição tributária;,"Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 2º O imposto previsto no inciso II atenderá ao seguinte: (Redação dada pela Emenda Constitucional nº 3, de 1993)XII - cabe à lei complementar:b) dispor sobre substituição tributária;","cf88,5,19,38,,162,1036,367,52",art-parag-inciso-alinea
2447,c) disciplinar o regime de compensação do imposto;,"Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 2º O imposto previsto no inciso II atenderá ao seguinte: (Redação dada pela Emenda Constitucional nº 3, de 1993)XII - cabe à lei complementar:c) disciplinar o regime de compensação do imposto;","cf88,5,19,38,,162,1036,367,53",art-parag-inciso-alinea
2448,"d) fixar, para efeito de sua cobrança e definição do estabelecimento responsável, o local das operações relativas à circulação de mercadorias e das prestações de serviços;","Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 2º O imposto previsto no inciso II atenderá ao seguinte: (Redação dada pela Emenda Constitucional nº 3, de 1993)XII - cabe à lei complementar:d) fixar, para efeito de sua cobrança e definição do estabelecimento responsável, o local das operações relativas à circulação de mercadorias e das prestações de serviços;","cf88,5,19,38,,162,1036,367,54",art-parag-inciso-alinea
2449,"e) excluir da incidência do imposto, nas exportações para o exterior, serviços e outros produtos além dos mencionados no inciso X, ""a"";","Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 2º O imposto previsto no inciso II atenderá ao seguinte: (Redação dada pela Emenda Constitucional nº 3, de 1993)XII - cabe à lei complementar:e) excluir da incidência do imposto, nas exportações para o exterior, serviços e outros produtos além dos mencionados no inciso X, ""a"";","cf88,5,19,38,,162,1036,367,55",art-parag-inciso-alinea
2450,"f) prever casos de manutenção de crédito, relativamente à remessa para outro Estado e exportação para o exterior, de serviços e de mercadorias;","Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 2º O imposto previsto no inciso II atenderá ao seguinte: (Redação dada pela Emenda Constitucional nº 3, de 1993)XII - cabe à lei complementar:f) prever casos de manutenção de crédito, relativamente à remessa para outro Estado e exportação para o exterior, de serviços e de mercadorias;","cf88,5,19,38,,162,1036,367,56",art-parag-inciso-alinea
2451,"g) regular a forma como, mediante deliberação dos Estados e do Distrito Federal, isenções, incentivos e benefícios fiscais serão concedidos e revogados.","Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 2º O imposto previsto no inciso II atenderá ao seguinte: (Redação dada pela Emenda Constitucional nº 3, de 1993)XII - cabe à lei complementar:g) regular a forma como, mediante deliberação dos Estados e do Distrito Federal, isenções, incentivos e benefícios fiscais serão concedidos e revogados.","cf88,5,19,38,,162,1036,367,57",art-parag-inciso-alinea
2452,"OBS.: O DF NÃO pode conceder remissão de ICMS a empresários, de forma autônoma e independente de autorização de qualquer órgão federal, dado que a CF NÃO lhe garantiu competência plena.","OBS.: O DF NÃO pode conceder remissão de ICMS a empresários, de forma autônoma e independente de autorização de qualquer órgão federal, dado que a CF NÃO lhe garantiu competência plena.","cf88,5,19,38,,162,1036,367,57",questao
2453,"h) definir os combustíveis e lubrificantes sobre os quais o imposto incidirá uma única vez, qualquer que seja a sua finalidade, hipótese em que não se aplicará o disposto no inciso X, b; (Incluída pela Emenda Constitucional nº 33, de 2001)  (Vide Emenda Constitucional nº 33, de 2001)","Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 2º O imposto previsto no inciso II atenderá ao seguinte: (Redação dada pela Emenda Constitucional nº 3, de 1993)XII - cabe à lei complementar:h) definir os combustíveis e lubrificantes sobre os quais o imposto incidirá uma única vez, qualquer que seja a sua finalidade, hipótese em que não se aplicará o disposto no inciso X, b; (Incluída pela Emenda Constitucional nº 33, de 2001)  (Vide Emenda Constitucional nº 33, de 2001)","cf88,5,19,38,,162,1036,367,58",art-parag-inciso-alinea
2454,"i) fixar a base de cálculo, de modo que o montante do imposto a integre, também na importação do exterior de bem, mercadoria ou serviço. (Incluída pela Emenda Constitucional nº 33, de 2001)","Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 2º O imposto previsto no inciso II atenderá ao seguinte: (Redação dada pela Emenda Constitucional nº 3, de 1993)XII - cabe à lei complementar:i) fixar a base de cálculo, de modo que o montante do imposto a integre, também na importação do exterior de bem, mercadoria ou serviço. (Incluída pela Emenda Constitucional nº 33, de 2001)","cf88,5,19,38,,162,1036,367,59",art-parag-inciso-alinea
2455,"§ 3º À exceção dos impostos de que tratam o inciso II do caput deste artigo e o art. 153, I e II, nenhum outro imposto poderá incidir sobre operações relativas a energia elétrica, serviços de telecomunicações, derivados de petróleo, combustíveis e minerais do País. (Redação dada pela Emenda Constitucional nº 33, de 2001)","§ 3º À exceção dos impostos de que tratam o inciso II do caput deste artigo e o art. 153, I e II, nenhum outro imposto poderá incidir sobre operações relativas a energia elétrica, serviços de telecomunicações, derivados de petróleo, combustíveis e minerais do País. (Redação dada pela Emenda Constitucional nº 33, de 2001)","cf88,5,19,38,,162,1037,,",par
2456,"§ 4º Na hipótese do inciso XII, h, observar-se-á o seguinte: (Incluído pela Emenda Constitucional nº 33, de 2001)","§ 4º Na hipótese do inciso XII, h, observar-se-á o seguinte: (Incluído pela Emenda Constitucional nº 33, de 2001)","cf88,5,19,38,,162,1038,,",par
2457,"I - nas operações com os lubrificantes e combustíveis derivados de petróleo, o imposto caberá ao Estado onde ocorrer o consumo; (Incluído pela Emenda Constitucional nº 33, de 2001)","Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 4º Na hipótese do inciso XII, h, observar-se-á o seguinte: (Incluído pela Emenda Constitucional nº 33, de 2001)I - nas operações com os lubrificantes e combustíveis derivados de petróleo, o imposto caberá ao Estado onde ocorrer o consumo; (Incluído pela Emenda Constitucional nº 33, de 2001)","cf88,5,19,38,,162,1038,368,",art-parag-inciso
2458,"II - nas operações interestaduais, entre contribuintes, com gás natural e seus derivados, e lubrificantes e combustíveis não incluídos no inciso I deste parágrafo, o imposto será repartido entre os Estados de origem e de destino, mantendo-se a mesma proporcionalidade que ocorre nas operações com as demais mercadorias; (Incluído pela Emenda Constitucional nº 33, de 2001)","Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 4º Na hipótese do inciso XII, h, observar-se-á o seguinte: (Incluído pela Emenda Constitucional nº 33, de 2001)II - nas operações interestaduais, entre contribuintes, com gás natural e seus derivados, e lubrificantes e combustíveis não incluídos no inciso I deste parágrafo, o imposto será repartido entre os Estados de origem e de destino, mantendo-se a mesma proporcionalidade que ocorre nas operações com as demais mercadorias; (Incluído pela Emenda Constitucional nº 33, de 2001)","cf88,5,19,38,,162,1038,369,",art-parag-inciso
2459,"III - nas operações interestaduais com gás natural e seus derivados, e lubrificantes e combustíveis não incluídos no inciso I deste parágrafo, destinadas a não contribuinte, o imposto caberá ao Estado de origem; (Incluído pela Emenda Constitucional nº 33, de 2001)","Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 4º Na hipótese do inciso XII, h, observar-se-á o seguinte: (Incluído pela Emenda Constitucional nº 33, de 2001)III - nas operações interestaduais com gás natural e seus derivados, e lubrificantes e combustíveis não incluídos no inciso I deste parágrafo, destinadas a não contribuinte, o imposto caberá ao Estado de origem; (Incluído pela Emenda Constitucional nº 33, de 2001)","cf88,5,19,38,,162,1038,370,",art-parag-inciso
2460,"IV - as alíquotas do imposto serão definidas mediante deliberação dos Estados e Distrito Federal, nos termos do § 2º, XII, g, observando-se o seguinte: (Incluído pela Emenda Constitucional nº 33, de 2001)","Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 4º Na hipótese do inciso XII, h, observar-se-á o seguinte: (Incluído pela Emenda Constitucional nº 33, de 2001)IV - as alíquotas do imposto serão definidas mediante deliberação dos Estados e Distrito Federal, nos termos do § 2º, XII, g, observando-se o seguinte: (Incluído pela Emenda Constitucional nº 33, de 2001)","cf88,5,19,38,,162,1038,371,",art-parag-inciso
2461,"a) serão uniformes em todo o território nacional, podendo ser diferenciadas por produto; (Incluído pela Emenda Constitucional nº 33, de 2001)","Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 4º Na hipótese do inciso XII, h, observar-se-á o seguinte: (Incluído pela Emenda Constitucional nº 33, de 2001)IV - as alíquotas do imposto serão definidas mediante deliberação dos Estados e Distrito Federal, nos termos do § 2º, XII, g, observando-se o seguinte: (Incluído pela Emenda Constitucional nº 33, de 2001)a) serão uniformes em todo o território nacional, podendo ser diferenciadas por produto; (Incluído pela Emenda Constitucional nº 33, de 2001)","cf88,5,19,38,,162,1038,371,60",art-parag-inciso-alinea
2462,"b) poderão ser específicas, por unidade de medida adotada, ou ad valorem, incidindo sobre o valor da operação ou sobre o preço que o produto ou seu similar alcançaria em uma venda em condições de livre concorrência;(Incluído pela Emenda Constitucional nº 33, de 2001)","Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 4º Na hipótese do inciso XII, h, observar-se-á o seguinte: (Incluído pela Emenda Constitucional nº 33, de 2001)IV - as alíquotas do imposto serão definidas mediante deliberação dos Estados e Distrito Federal, nos termos do § 2º, XII, g, observando-se o seguinte: (Incluído pela Emenda Constitucional nº 33, de 2001)b) poderão ser específicas, por unidade de medida adotada, ou ad valorem, incidindo sobre o valor da operação ou sobre o preço que o produto ou seu similar alcançaria em uma venda em condições de livre concorrência;(Incluído pela Emenda Constitucional nº 33, de 2001)","cf88,5,19,38,,162,1038,371,61",art-parag-inciso-alinea
2463,"c) poderão ser reduzidas e restabelecidas, não se lhes aplicando o disposto no art. 150, III, b.(Incluído pela Emenda Constitucional nº 33, de 2001)","Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 4º Na hipótese do inciso XII, h, observar-se-á o seguinte: (Incluído pela Emenda Constitucional nº 33, de 2001)IV - as alíquotas do imposto serão definidas mediante deliberação dos Estados e Distrito Federal, nos termos do § 2º, XII, g, observando-se o seguinte: (Incluído pela Emenda Constitucional nº 33, de 2001)c) poderão ser reduzidas e restabelecidas, não se lhes aplicando o disposto no art. 150, III, b.(Incluído pela Emenda Constitucional nº 33, de 2001)","cf88,5,19,38,,162,1038,371,62",art-parag-inciso-alinea
2464,"§ 5º As regras necessárias à aplicação do disposto no § 4º, inclusive as relativas à apuração e à destinação do imposto, serão estabelecidas mediante deliberação dos Estados e do Distrito Federal, nos termos do § 2º, XII, g.(Incluído pela Emenda Constitucional nº 33, de 2001)","§ 5º As regras necessárias à aplicação do disposto no § 4º, inclusive as relativas à apuração e à destinação do imposto, serão estabelecidas mediante deliberação dos Estados e do Distrito Federal, nos termos do § 2º, XII, g.(Incluído pela Emenda Constitucional nº 33, de 2001)","cf88,5,19,38,,162,1039,,",par
2465,"§ 6º O imposto previsto no inciso III: (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","§ 6º O imposto previsto no inciso III: (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,38,,162,1040,,",par
2466,"I - terá alíquotas mínimas fixadas pelo Senado Federal; (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 6º O imposto previsto no inciso III: (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)I - terá alíquotas mínimas fixadas pelo Senado Federal; (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,38,,162,1040,372,",art-parag-inciso
2467,"II - poderá ter alíquotas diferenciadas em função do tipo e utilização.(Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre: (Redação dada pela Emenda Constitucional nº 3, de 1993)§ 6º O imposto previsto no inciso III: (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)II - poderá ter alíquotas diferenciadas em função do tipo e utilização.(Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,38,,162,1040,373,",art-parag-inciso
2468,Art. 156. Compete aos Municípios instituir impostos sobre:,Art. 156. Compete aos Municípios instituir impostos sobre:,"cf88,5,19,39,,163,,,",art
2469,I - propriedade predial e territorial urbana;,Art. 156. Compete aos Municípios instituir impostos sobre:I - propriedade predial e territorial urbana;,"cf88,5,19,39,,163,1041,,",art-inciso
2470,"II - transmissão ""inter vivos"", a qualquer título, por ato oneroso, de bens imóveis, por natureza ou acessão física, e de direitos reais sobre imóveis, exceto os de garantia, bem como cessão de direitos a sua aquisição;","Art. 156. Compete aos Municípios instituir impostos sobre:II - transmissão ""inter vivos"", a qualquer título, por ato oneroso, de bens imóveis, por natureza ou acessão física, e de direitos reais sobre imóveis, exceto os de garantia, bem como cessão de direitos a sua aquisição;","cf88,5,19,39,,163,1042,,",art-inciso
2471,"III - serviços de qualquer natureza, não compreendidos no art. 155, II, definidos em lei complementar. (Redação dada pela Emenda Constitucional nº 3, de 1993)","Art. 156. Compete aos Municípios instituir impostos sobre:III - serviços de qualquer natureza, não compreendidos no art. 155, II, definidos em lei complementar. (Redação dada pela Emenda Constitucional nº 3, de 1993)","cf88,5,19,39,,163,1043,,",art-inciso
2472,"IV - (Revogado pela Emenda Constitucional nº 3, de 1993)","Art. 156. Compete aos Municípios instituir impostos sobre:IV - (Revogado pela Emenda Constitucional nº 3, de 1993)","cf88,5,19,39,,163,1044,,",art-inciso
2473,"§ 1º Sem prejuízo da progressividade no tempo a que se refere o art. 182, § 4º, inciso II, o imposto previsto no inciso I poderá: (Redação dada pela Emenda Constitucional nº 29, de 2000)","§ 1º Sem prejuízo da progressividade no tempo a que se refere o art. 182, § 4º, inciso II, o imposto previsto no inciso I poderá: (Redação dada pela Emenda Constitucional nº 29, de 2000)","cf88,5,19,39,,163,1045,,",par
2474,"I ? ser progressivo em razão do valor do imóvel; e (Incluído pela Emenda Constitucional nº 29, de 2000)","Art. 156. Compete aos Municípios instituir impostos sobre:§ 1º Sem prejuízo da progressividade no tempo a que se refere o art. 182, § 4º, inciso II, o imposto previsto no inciso I poderá: (Redação dada pela Emenda Constitucional nº 29, de 2000)I ? ser progressivo em razão do valor do imóvel; e (Incluído pela Emenda Constitucional nº 29, de 2000)","cf88,5,19,39,,163,1045,374,",art-parag-inciso
2475,"II ? ter alíquotas diferentes de acordo com a localização e o uso do imóvel.  (Incluído pela Emenda Constitucional nº 29, de 2000)","Art. 156. Compete aos Municípios instituir impostos sobre:§ 1º Sem prejuízo da progressividade no tempo a que se refere o art. 182, § 4º, inciso II, o imposto previsto no inciso I poderá: (Redação dada pela Emenda Constitucional nº 29, de 2000)II ? ter alíquotas diferentes de acordo com a localização e o uso do imóvel.  (Incluído pela Emenda Constitucional nº 29, de 2000)","cf88,5,19,39,,163,1045,375,",art-parag-inciso
2476,OBS.: NÃO É vedada pela CF a edição de lei municipal que estabeleça a incidência de alíquota progressiva ao imposto sobre a propriedade predial e territorial urbana.,OBS.: NÃO É vedada pela CF a edição de lei municipal que estabeleça a incidência de alíquota progressiva ao imposto sobre a propriedade predial e territorial urbana.,"cf88,5,19,39,,163,1045,375,",questao
2477,§ 2º O imposto previsto no inciso II:,§ 2º O imposto previsto no inciso II:,"cf88,5,19,39,,163,1046,,",par
2478,"I - não incide sobre a transmissão de bens ou direitos incorporados ao patrimônio de pessoa jurídica em realização de capital, nem sobre a transmissão de bens ou direitos decorrente de fusão, incorporação, cisão ou extinção de pessoa jurídica, salvo se, nesses casos, a atividade preponderante do adquirente for a compra e venda desses bens ou direitos, locação de bens imóveis ou arrendamento mercantil;","Art. 156. Compete aos Municípios instituir impostos sobre:§ 2º O imposto previsto no inciso II:I - não incide sobre a transmissão de bens ou direitos incorporados ao patrimônio de pessoa jurídica em realização de capital, nem sobre a transmissão de bens ou direitos decorrente de fusão, incorporação, cisão ou extinção de pessoa jurídica, salvo se, nesses casos, a atividade preponderante do adquirente for a compra e venda desses bens ou direitos, locação de bens imóveis ou arrendamento mercantil;","cf88,5,19,39,,163,1046,376,",art-parag-inciso
2479,II - compete ao Município da situação do bem.,Art. 156. Compete aos Municípios instituir impostos sobre:§ 2º O imposto previsto no inciso II:II - compete ao Município da situação do bem.,"cf88,5,19,39,,163,1046,377,",art-parag-inciso
2480,"§ 3º Em relação ao imposto previsto no inciso III do caput deste artigo, cabe à lei complementar: (Redação dada pela Emenda Constitucional nº 37, de 2002)","§ 3º Em relação ao imposto previsto no inciso III do caput deste artigo, cabe à lei complementar: (Redação dada pela Emenda Constitucional nº 37, de 2002)","cf88,5,19,39,,163,1047,,",par
2481,"I - fixar as suas alíquotas máximas e mínimas; (Redação dada pela Emenda Constitucional nº 37, de 2002)","Art. 156. Compete aos Municípios instituir impostos sobre:§ 3º Em relação ao imposto previsto no inciso III do caput deste artigo, cabe à lei complementar: (Redação dada pela Emenda Constitucional nº 37, de 2002)I - fixar as suas alíquotas máximas e mínimas; (Redação dada pela Emenda Constitucional nº 37, de 2002)","cf88,5,19,39,,163,1047,378,",art-parag-inciso
2482,"II - excluir da sua incidência exportações de serviços para o exterior. (Incluído pela Emenda Constitucional nº 3, de 1993)","Art. 156. Compete aos Municípios instituir impostos sobre:§ 3º Em relação ao imposto previsto no inciso III do caput deste artigo, cabe à lei complementar: (Redação dada pela Emenda Constitucional nº 37, de 2002)II - excluir da sua incidência exportações de serviços para o exterior. (Incluído pela Emenda Constitucional nº 3, de 1993)","cf88,5,19,39,,163,1047,379,",art-parag-inciso
2483,"III ? regular a forma e as condições como isenções, incentivos e benefícios fiscais serão concedidos e revogados. (Incluído pela Emenda Constitucional nº 3, de 1993)","Art. 156. Compete aos Municípios instituir impostos sobre:§ 3º Em relação ao imposto previsto no inciso III do caput deste artigo, cabe à lei complementar: (Redação dada pela Emenda Constitucional nº 37, de 2002)III ? regular a forma e as condições como isenções, incentivos e benefícios fiscais serão concedidos e revogados. (Incluído pela Emenda Constitucional nº 3, de 1993)","cf88,5,19,39,,163,1047,380,",art-parag-inciso
2484,"§ 4º (Revogado pela Emenda Constitucional nº 3, de 1993)","§ 4º (Revogado pela Emenda Constitucional nº 3, de 1993)","cf88,5,19,39,,163,1048,,",par
2485,Art. 157. Pertencem aos Estados e ao Distrito Federal:,Art. 157. Pertencem aos Estados e ao Distrito Federal:,"cf88,5,19,40,,164,,,",art
2486,"I - o produto da arrecadação do imposto da União sobre renda e proventos de qualquer natureza, incidente na fonte, sobre rendimentos pagos, a qualquer título, por eles, suas autarquias e pelas fundações que instituírem e mantiverem;","Art. 157. Pertencem aos Estados e ao Distrito Federal:I - o produto da arrecadação do imposto da União sobre renda e proventos de qualquer natureza, incidente na fonte, sobre rendimentos pagos, a qualquer título, por eles, suas autarquias e pelas fundações que instituírem e mantiverem;","cf88,5,19,40,,164,1049,,",art-inciso
2487,"OBS.: Os municípios têm participação direta quanto ao produto da arrecadação do imposto da União sobre a renda e proventos de qualquer natureza, incidente na fonte, sobre rendimentos pagos, a qualquer título, por eles, suas autarquias e pelas fundações que instituírem ou mantiverem.","OBS.: Os municípios têm participação direta quanto ao produto da arrecadação do imposto da União sobre a renda e proventos de qualquer natureza, incidente na fonte, sobre rendimentos pagos, a qualquer título, por eles, suas autarquias e pelas fundações que instituírem ou mantiverem.","cf88,5,19,40,,164,1049,,",questao
2488,"II - vinte por cento do produto da arrecadação do imposto que a União instituir no exercício da competência que lhe é atribuída pelo art. 154, I.","Art. 157. Pertencem aos Estados e ao Distrito Federal:II - vinte por cento do produto da arrecadação do imposto que a União instituir no exercício da competência que lhe é atribuída pelo art. 154, I.","cf88,5,19,40,,164,1050,,",art-inciso
2489,Art. 158. Pertencem aos Municípios:,Art. 158. Pertencem aos Municípios:,"cf88,5,19,40,,165,,,",art
2490,"I - o produto da arrecadação do imposto da União sobre renda e proventos de qualquer natureza, incidente na fonte, sobre rendimentos pagos, a qualquer título, por eles, suas autarquias e pelas fundações que instituírem e mantiverem;","Art. 158. Pertencem aos Municípios:I - o produto da arrecadação do imposto da União sobre renda e proventos de qualquer natureza, incidente na fonte, sobre rendimentos pagos, a qualquer título, por eles, suas autarquias e pelas fundações que instituírem e mantiverem;","cf88,5,19,40,,165,1051,,",art-inciso
2491,"OBS.: Os municípios têm participação direta quanto ao produto da arrecadação do imposto da União sobre a renda e proventos de qualquer natureza, incidente na fonte, sobre rendimentos pagos, a qualquer título, por eles, suas autarquias e pelas fundações que instituírem ou mantiverem.","OBS.: Os municípios têm participação direta quanto ao produto da arrecadação do imposto da União sobre a renda e proventos de qualquer natureza, incidente na fonte, sobre rendimentos pagos, a qualquer título, por eles, suas autarquias e pelas fundações que instituírem ou mantiverem.","cf88,5,19,40,,165,1051,,",questao
2492,"II - cinqüenta por cento do produto da arrecadação do imposto da União sobre a propriedade territorial rural, relativamente aos imóveis neles situados, cabendo a totalidade na hipótese da opção a que se refere o art. 153, § 4º, III; (Redação dada pela Emenda Constitucional nº 42, de 19.12.2003)","Art. 158. Pertencem aos Municípios:II - cinqüenta por cento do produto da arrecadação do imposto da União sobre a propriedade territorial rural, relativamente aos imóveis neles situados, cabendo a totalidade na hipótese da opção a que se refere o art. 153, § 4º, III; (Redação dada pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,40,,165,1052,,",art-inciso
2493,III - cinqüenta por cento do produto da arrecadação do imposto do Estado sobre a propriedade de veículos automotores licenciados em seus territórios;,Art. 158. Pertencem aos Municípios:III - cinqüenta por cento do produto da arrecadação do imposto do Estado sobre a propriedade de veículos automotores licenciados em seus territórios;,"cf88,5,19,40,,165,1053,,",art-inciso
2494,IV - vinte e cinco por cento do produto da arrecadação do imposto do Estado sobre operações relativas à circulação de mercadorias e sobre prestações de serviços de transporte interestadual e intermunicipal e de comunicação.,Art. 158. Pertencem aos Municípios:IV - vinte e cinco por cento do produto da arrecadação do imposto do Estado sobre operações relativas à circulação de mercadorias e sobre prestações de serviços de transporte interestadual e intermunicipal e de comunicação.,"cf88,5,19,40,,165,1054,,",art-inciso
2495,"Parágrafo único. As parcelas de receita pertencentes aos Municípios, mencionadas no inciso IV, serão creditadas conforme os seguintes critérios:","Parágrafo único. As parcelas de receita pertencentes aos Municípios, mencionadas no inciso IV, serão creditadas conforme os seguintes critérios:","cf88,5,19,40,,165,1055,,",par
2496,"I - 65% (sessenta e cinco por cento), no mínimo, na proporção do valor adicionado nas operações relativas à circulação de mercadorias e nas prestações de serviços, realizadas em seus territórios;     (Redação dada pela Emenda Constitucional nº 108, de 2020)","Art. 158. Pertencem aos Municípios:Parágrafo único. As parcelas de receita pertencentes aos Municípios, mencionadas no inciso IV, serão creditadas conforme os seguintes critérios:I - 65% (sessenta e cinco por cento), no mínimo, na proporção do valor adicionado nas operações relativas à circulação de mercadorias e nas prestações de serviços, realizadas em seus territórios;     (Redação dada pela Emenda Constitucional nº 108, de 2020)","cf88,5,19,40,,165,1055,381,",art-parag-inciso
2497,"II - até 35% (trinta e cinco por cento), de acordo com o que dispuser lei estadual, observada, obrigatoriamente, a distribuição de, no mínimo, 10 (dez) pontos percentuais com base em indicadores de melhoria nos resultados de aprendizagem e de aumento da equidade, considerado o nível socioeconômico dos educandos.        (Redação dada pela Emenda Constitucional nº 108, de 2020)","Art. 158. Pertencem aos Municípios:Parágrafo único. As parcelas de receita pertencentes aos Municípios, mencionadas no inciso IV, serão creditadas conforme os seguintes critérios:II - até 35% (trinta e cinco por cento), de acordo com o que dispuser lei estadual, observada, obrigatoriamente, a distribuição de, no mínimo, 10 (dez) pontos percentuais com base em indicadores de melhoria nos resultados de aprendizagem e de aumento da equidade, considerado o nível socioeconômico dos educandos.        (Redação dada pela Emenda Constitucional nº 108, de 2020)","cf88,5,19,40,,165,1055,382,",art-parag-inciso
2498,"Art. 159. A União entregará: (Vide Emenda Constitucional nº 55, de 2007)","Art. 159. A União entregará: (Vide Emenda Constitucional nº 55, de 2007)","cf88,5,19,40,,166,,,",art
2499,"I - do produto da arrecadação dos impostos sobre renda e proventos de qualquer natureza e sobre produtos industrializados, 49% (quarenta e nove por cento), na seguinte forma: (Redação dada pela Emenda Constitucional nº 84, de 2014)","Art. 159. A União entregará: (Vide Emenda Constitucional nº 55, de 2007)I - do produto da arrecadação dos impostos sobre renda e proventos de qualquer natureza e sobre produtos industrializados, 49% (quarenta e nove por cento), na seguinte forma: (Redação dada pela Emenda Constitucional nº 84, de 2014)","cf88,5,19,40,,166,1056,,",art-inciso
2500,a) vinte e um inteiros e cinco décimos por cento ao Fundo de Participação dos Estados e do Distrito Federal;,"Art. 159. A União entregará: (Vide Emenda Constitucional nº 55, de 2007)I - do produto da arrecadação dos impostos sobre renda e proventos de qualquer natureza e sobre produtos industrializados, 49% (quarenta e nove por cento), na seguinte forma: (Redação dada pela Emenda Constitucional nº 84, de 2014)a) vinte e um inteiros e cinco décimos por cento ao Fundo de Participação dos Estados e do Distrito Federal;","cf88,5,19,40,,166,1056,383,",art-inciso-alinea
