,original,Texto,endereço,tipo
2021,"OBS.: Há uma lei orgânica nacional e geral regulando a organização e o funcionamento dos Ministérios Públicos estaduais, e cada Estado federado possui também uma lei orgânica estadual especial disciplinando o respectivo Ministério Público.","OBS.: Há uma lei orgânica nacional e geral regulando a organização e o funcionamento dos Ministérios Públicos estaduais, e cada Estado federado possui também uma lei orgânica estadual especial disciplinando o respectivo Ministério Público.","cf88,3,15,28,,132,904,,",questao
2022,"OBS.: NÃO É possível a delegação legislativa em matéria relativa à organização do MP, à carreira e à garantia de seus membros.","OBS.: NÃO É possível a delegação legislativa em matéria relativa à organização do MP, à carreira e à garantia de seus membros.","cf88,3,15,28,,132,904,,",questao
2025,"OBS.: A condenação criminal, com trânsito em julgado, por crime incompatível com o exercício do cargo, NÃO pode acarretar, como efeito da condenação, a perda do cargo de membro vitalício do Ministério Público, A PERDA DO CARGO SÓ PODE OCORRE POR SENTENÇA JUDICIAL TRANSITADA EM JULGADO PROFERIDA EM AÇÃO CIVIL PRÓPRIA.","OBS.: A condenação criminal, com trânsito em julgado, por crime incompatível com o exercício do cargo, NÃO pode acarretar, como efeito da condenação, a perda do cargo de membro vitalício do Ministério Público, A PERDA DO CARGO SÓ PODE OCORRE POR SENTENÇA JUDICIAL TRANSITADA EM JULGADO PROFERIDA EM AÇÃO CIVIL PRÓPRIA.","cf88,3,15,28,,132,904,291,21",questao
2026,"OBS.: Ao dispor sobre o Ministério Público como função essencial à Justiça, a Constituição da República estabelece que a seus membros é assegurada vitaliciedade, após DOIS anos de exercício, salvo por motivo de interesse público, mediante decisão do órgão colegiado competente do Ministério Público, pelo voto da maioria absoluta de seus membros, assegurada ampla defesa.","OBS.: Ao dispor sobre o Ministério Público como função essencial à Justiça, a Constituição da República estabelece que a seus membros é assegurada vitaliciedade, após DOIS anos de exercício, salvo por motivo de interesse público, mediante decisão do órgão colegiado competente do Ministério Público, pelo voto da maioria absoluta de seus membros, assegurada ampla defesa.","cf88,3,15,28,,132,904,291,21",questao
2028,"OBS.: Assegura-se aos procuradores da República nos estados a garantia de inamovibilidade, que não é absoluta, podendo ser relativizada por motivo de interesse público, mediante decisão do órgão colegiado competente, respeitada a ampla defesa.","OBS.: Assegura-se aos procuradores da República nos estados a garantia de inamovibilidade, que não é absoluta, podendo ser relativizada por motivo de interesse público, mediante decisão do órgão colegiado competente, respeitada a ampla defesa.","cf88,3,15,28,,132,904,291,22",questao
2029,"OBS.: O princípio da independência funcional e, a fortiori, o princípio do promotor natural protegem o membro do Ministério Público (MP) contra ato de superior que pretenda subtrair-lhe competência fixada por critérios predeterminados abstratamente.","OBS.: O princípio da independência funcional e, a fortiori, o princípio do promotor natural protegem o membro do Ministério Público (MP) contra ato de superior que pretenda subtrair-lhe competência fixada por critérios predeterminados abstratamente.","cf88,3,15,28,,132,904,291,22",questao
2030,OBS.: NÃO Afronta o princípio do Promotor Natural a subscrição da denúncia pelo Promotor de Justiça da Comarca e por Promotores de Justiça Substitutos que não foram designados ou que não detenham atribuição para o ato.,OBS.: NÃO Afronta o princípio do Promotor Natural a subscrição da denúncia pelo Promotor de Justiça da Comarca e por Promotores de Justiça Substitutos que não foram designados ou que não detenham atribuição para o ato.,"cf88,3,15,28,,132,904,291,22",questao
2031,OBS.: Uma das garantias estabelecidas pela CF aos membros do MP é a inamovibilidade RELATIVA.,OBS.: Uma das garantias estabelecidas pela CF aos membros do MP é a inamovibilidade RELATIVA.,"cf88,3,15,28,,132,904,291,22",questao
2033,"OBS.: São garantias do membro do Ministério Público a vitaliciedade, a inamovibilidade e a irredutibilidade de subsídios.","OBS.: São garantias do membro do Ministério Público a vitaliciedade, a inamovibilidade e a irredutibilidade de subsídios.","cf88,3,15,28,,132,904,291,23",questao
2034,"OBS.: Os membros do Ministério Público brasileiro têm as seguintes garantias: vitaliciedade, inamovibilidade e irredutibilidade de subsídios.","OBS.: Os membros do Ministério Público brasileiro têm as seguintes garantias: vitaliciedade, inamovibilidade e irredutibilidade de subsídios.","cf88,3,15,28,,132,904,291,23",questao
2037,"OBS.: Ao dispor sobre o Ministério Público como função essencial à Justiça, a Constituição da República estabelece que é vedado receber, a qualquer título e sob qualquer pretexto, honorários, percentagens ou custas processuais, NÃO SENDO POSSÍVEL A LEI PREVER exceções.","OBS.: Ao dispor sobre o Ministério Público como função essencial à Justiça, a Constituição da República estabelece que é vedado receber, a qualquer título e sob qualquer pretexto, honorários, percentagens ou custas processuais, NÃO SENDO POSSÍVEL A LEI PREVER exceções.","cf88,3,15,28,,132,904,292,24",questao
2039,"OBS.: Aos membros do MPU é vedado o exercício da advocacia, proibição que SE ESTENDE aos ministérios públicos estaduais.","OBS.: Aos membros do MPU é vedado o exercício da advocacia, proibição que SE ESTENDE aos ministérios públicos estaduais.","cf88,3,15,28,,132,904,292,25",questao
2040,"OBS.: o membro vitalício poderá perder o cargo por sentença judicial transitada em julgado, proferida em ação própria, por exercício da advocacia","OBS.: o membro vitalício poderá perder o cargo por sentença judicial transitada em julgado, proferida em ação própria, por exercício da advocacia","cf88,3,15,28,,132,904,292,25",questao
2041,"OBS.: Quanto às garantias e prerrogativas dos membros do Ministério Público, é correto afirmar que o membro vitalício poderá perder o cargo por sentença judicial transitada em julgado, proferida em ação própria, por exercício da advocacia.","OBS.: Quanto às garantias e prerrogativas dos membros do Ministério Público, é correto afirmar que o membro vitalício poderá perder o cargo por sentença judicial transitada em julgado, proferida em ação própria, por exercício da advocacia.","cf88,3,15,28,,132,904,292,25",questao
2042,"OBS.: o exercício da advocacia em matéria cível por Promotor ou Procurador de Justiça empossado após a promulgação da Constituição Federal de 1988 é vedado, MESMO nas causas em que a intervenção do Ministério Público NÃO é obrigatória;","OBS.: o exercício da advocacia em matéria cível por Promotor ou Procurador de Justiça empossado após a promulgação da Constituição Federal de 1988 é vedado, MESMO nas causas em que a intervenção do Ministério Público NÃO é obrigatória;","cf88,3,15,28,,132,904,292,25",questao
2044,"OBS.: É vedado ao Membro do Ministério Público:  participar de sociedade comercial, na forma da lei.","OBS.: É vedado ao Membro do Ministério Público:  participar de sociedade comercial, na forma da lei.","cf88,3,15,28,,132,904,292,26",questao
2046,"OBS.: Procurador da República que tenha ingressado na carreira após a promulgação da CF NÃO poderá exercer o cargo de secretário estadual de segurança pública, MESMO que esteja em disponibilidade.","OBS.: Procurador da República que tenha ingressado na carreira após a promulgação da CF NÃO poderá exercer o cargo de secretário estadual de segurança pública, MESMO que esteja em disponibilidade.","cf88,3,15,28,,132,904,292,27",questao
2048,"OBS.: Membro do MPU NÃO pode, VIA DE REGRA, se candidatar ao cargo de prefeito.","OBS.: Membro do MPU NÃO pode, VIA DE REGRA, se candidatar ao cargo de prefeito.","cf88,3,15,28,,132,904,292,28",questao
2049,OBS.: O procurador da República NÃO pode afiliar-se a partido político para concorrer ao cargo de deputado federal.,OBS.: O procurador da República NÃO pode afiliar-se a partido político para concorrer ao cargo de deputado federal.,"cf88,3,15,28,,132,904,292,28",questao
2050,"OBS.: Constituem prerrogativas do membro do Ministério Público do Trabalho: Os membros do Ministério Público, nomeados e empossados na vigência da Constituição Federal de 1988, NÃO são elegíveis para os cargos do Poder Legislativo.","OBS.: Constituem prerrogativas do membro do Ministério Público do Trabalho: Os membros do Ministério Público, nomeados e empossados na vigência da Constituição Federal de 1988, NÃO são elegíveis para os cargos do Poder Legislativo.","cf88,3,15,28,,132,904,292,28",questao
2052,"OBS.: É vedado ao Membro do Ministério Público:  receber, a qualquer título ou pretexto, auxílios ou contribuições de pessoas físicas, entidades públicas ou privadas, ressalvadas as exceções previstas em lei.","OBS.: É vedado ao Membro do Ministério Público:  receber, a qualquer título ou pretexto, auxílios ou contribuições de pessoas físicas, entidades públicas ou privadas, ressalvadas as exceções previstas em lei.","cf88,3,15,28,,132,904,292,29",questao
2054,"OBS.: É vedado ao Membro do Ministério Público: exercer a advocacia em juízo ou tribunal junto ao qual oficiou, antes de decorridos 03 (três) anos do afastamento do cargo por aposentadoria ou exoneração.","OBS.: É vedado ao Membro do Ministério Público: exercer a advocacia em juízo ou tribunal junto ao qual oficiou, antes de decorridos 03 (três) anos do afastamento do cargo por aposentadoria ou exoneração.","cf88,3,15,28,,132,905,,",questao
2056,OBS.: As atribuições do Ministério Público da União NÃO são de natureza regimental.,OBS.: As atribuições do Ministério Público da União NÃO são de natureza regimental.,"cf88,3,15,28,,133,,,",questao
2057,OBS.: É PERMITIDO ao membro do Ministério Público a denominada administração pública de interesses privados.,OBS.: É PERMITIDO ao membro do Ministério Público a denominada administração pública de interesses privados.,"cf88,3,15,28,,133,,,",questao
2058,OBS.: É da área de abrangência do Ministério Público: atuar MESMO quando NÃO for acionada pelo legislativo e pelo tribunal de contas somente;,OBS.: É da área de abrangência do Ministério Público: atuar MESMO quando NÃO for acionada pelo legislativo e pelo tribunal de contas somente;,"cf88,3,15,28,,133,,,",questao
2059,"OBS.: É da área de abrangência do Ministério Público: possuir iniciativa própria, devendo, contudo, acionar o Judiciário quando constatar irregularidades;","OBS.: É da área de abrangência do Ministério Público: possuir iniciativa própria, devendo, contudo, acionar o Judiciário quando constatar irregularidades;","cf88,3,15,28,,133,,,",questao
2060,"OBS.: MESMO Em caso de urgência ou interesse público relevante, o procurador-geral da República NÃO poderá convocar extraordinariamente o Congresso Nacional.","OBS.: MESMO Em caso de urgência ou interesse público relevante, o procurador-geral da República NÃO poderá convocar extraordinariamente o Congresso Nacional.","cf88,3,15,28,,133,,,",questao
2061,OBS.: É função institucional DA DEFENSORIA PÚBLICA (E NÃO do MP) defender judicialmente os direitos e os interesses das populações carentes.,OBS.: É função institucional DA DEFENSORIA PÚBLICA (E NÃO do MP) defender judicialmente os direitos e os interesses das populações carentes.,"cf88,3,15,28,,133,,,",questao
2063,OBS.: O MP é o titular da ação penal pública.,OBS.: O MP é o titular da ação penal pública.,"cf88,3,15,28,,133,906,,",questao
2064,"OBS.: O MP, diante da fiscalização intraorgânica e daquela desempenhada pelo CNMP, ESTÁ permanentemente sujeito ao controle jurisdicional dos atos que pratique no âmbito das investigações penais que promova ex própria auctoritate.","OBS.: O MP, diante da fiscalização intraorgânica e daquela desempenhada pelo CNMP, ESTÁ permanentemente sujeito ao controle jurisdicional dos atos que pratique no âmbito das investigações penais que promova ex própria auctoritate.","cf88,3,15,28,,133,906,,",questao
2065,"OBS.: Segundo o STF, o MP tem competência para promover investigação criminal, hipótese em que seus atos NÃO estarão imunes ao controle jurisdicional.","OBS.: Segundo o STF, o MP tem competência para promover investigação criminal, hipótese em que seus atos NÃO estarão imunes ao controle jurisdicional.","cf88,3,15,28,,133,906,,",questao
2066,"OBS.: A DEPENDER do tipo penal, compete exclusivamente ao MP a promoção da ação penal. NÃO É DE COMPETÊNCIA DO MP A AÇÃO PENAL PRIVADA.","OBS.: A DEPENDER do tipo penal, compete exclusivamente ao MP a promoção da ação penal. NÃO É DE COMPETÊNCIA DO MP A AÇÃO PENAL PRIVADA.","cf88,3,15,28,,133,906,,",questao
2067,"OBS.: A cláusula de exclusividade inscrita na CF no sentido de que a Polícia Federal destina-se a exercer, com exclusividade, as funções de polícia judiciária da União NÃO inibe a atividade de investigação criminal do MP.","OBS.: A cláusula de exclusividade inscrita na CF no sentido de que a Polícia Federal destina-se a exercer, com exclusividade, as funções de polícia judiciária da União NÃO inibe a atividade de investigação criminal do MP.","cf88,3,15,28,,133,906,,",questao
2068,"OBS.: Não cabe ao Poder Judiciário, em substituição ao membro do Ministério Público, formular juízo em torno da necessidade, ou não, da adoção de medidas probatórias reputadas indispensáveis, pelo dominus litis, à formação de sua convicção a propósito da ocorrência de determinada infração penal. SALVO a possibilidade de controle jurisdicional sobre a licitude de tais diligências de caráter instrutório.","OBS.: Não cabe ao Poder Judiciário, em substituição ao membro do Ministério Público, formular juízo em torno da necessidade, ou não, da adoção de medidas probatórias reputadas indispensáveis, pelo dominus litis, à formação de sua convicção a propósito da ocorrência de determinada infração penal. SALVO a possibilidade de controle jurisdicional sobre a licitude de tais diligências de caráter instrutório.","cf88,3,15,28,,133,906,,",questao
2070,"OBS.: Cabe ao MP zelar pelo efetivo respeito dos poderes públicos e dos serviços de relevância pública aos direitos assegurados na CF e promover as medidas necessárias à sua garantia. Essa é função autenticamente de defensor do povo, o chamado ombudsman.","OBS.: Cabe ao MP zelar pelo efetivo respeito dos poderes públicos e dos serviços de relevância pública aos direitos assegurados na CF e promover as medidas necessárias à sua garantia. Essa é função autenticamente de defensor do povo, o chamado ombudsman.","cf88,3,15,28,,133,907,,",questao
2072,"OBS.: O Ministério Público tem como uma de suas funções institucionais promover o inquérito civil e a ação civil pública, para a proteção do patrimônio público e social, do meio ambiente e de outros interesses difusos e coletivos.","OBS.: O Ministério Público tem como uma de suas funções institucionais promover o inquérito civil e a ação civil pública, para a proteção do patrimônio público e social, do meio ambiente e de outros interesses difusos e coletivos.","cf88,3,15,28,,133,908,,",questao
2073,"OBS.: Compete privativamente ao MP promover o inquérito civil , JÁ A  ação civil pública É DE COMPETÊNCIA CONCORRENTE.","OBS.: Compete privativamente ao MP promover o inquérito civil , JÁ A  ação civil pública É DE COMPETÊNCIA CONCORRENTE.","cf88,3,15,28,,133,908,,",questao
2074,OBS.: O Ministério Público possui legitimidade para ajuizar ação civil pública em defesa de direitos das populações indígenas.,OBS.: O Ministério Público possui legitimidade para ajuizar ação civil pública em defesa de direitos das populações indígenas.,"cf88,3,15,28,,133,908,,",questao
2075,"OBS.: O STF considera legítima a utilização da ação civil pública como instrumento de fiscalização incidental de constitucionalidade de leis ou atos do poder público municipal, pela via difusa, quando a controvérsia constitucional não se apresentar como o único objeto da demanda, mas como questão prejudicial, necessária à resolução do conflito principal.","OBS.: O STF considera legítima a utilização da ação civil pública como instrumento de fiscalização incidental de constitucionalidade de leis ou atos do poder público municipal, pela via difusa, quando a controvérsia constitucional não se apresentar como o único objeto da demanda, mas como questão prejudicial, necessária à resolução do conflito principal.","cf88,3,15,28,,133,908,,",questao
2076,"OBS.: O MPU possui competência para ajuizar, em defesa do meio ambiente, ação civil pública, MAS ESSA COMPETÊNCIA NÃO ABRANGE AÇÕES cujo pedido principal seja a declaração de inconstitucionalidade de determinada lei federal.","OBS.: O MPU possui competência para ajuizar, em defesa do meio ambiente, ação civil pública, MAS ESSA COMPETÊNCIA NÃO ABRANGE AÇÕES cujo pedido principal seja a declaração de inconstitucionalidade de determinada lei federal.","cf88,3,15,28,,133,908,,",questao
2077,"OBS.: É atribuição constitucional do Ministério Público promover a ação civil pública, para a proteção do patrimônio público e social, do meio ambiente e de outros interesses difusos e coletivos, legitimação que não impede a de terceiros, nas mesmas hipóteses.","OBS.: É atribuição constitucional do Ministério Público promover a ação civil pública, para a proteção do patrimônio público e social, do meio ambiente e de outros interesses difusos e coletivos, legitimação que não impede a de terceiros, nas mesmas hipóteses.","cf88,3,15,28,,133,908,,",questao
2078,"OBS.: Não incorre em inconstitucionalidade, sequer por ofensa ao princípio do promotor natural e à competência privativa da União para legislar em matéria de processo, a Lei Orgânica Estadual que atribua ao Procurador- Geral de Justiça o ajuizamento de ação civil pública em desfavor de membros do Poder Judiciário e de membros do próprio Ministério Público","OBS.: Não incorre em inconstitucionalidade, sequer por ofensa ao princípio do promotor natural e à competência privativa da União para legislar em matéria de processo, a Lei Orgânica Estadual que atribua ao Procurador- Geral de Justiça o ajuizamento de ação civil pública em desfavor de membros do Poder Judiciário e de membros do próprio Ministério Público","cf88,3,15,28,,133,908,,",questao
2079,OBS.: A promoção do inquérito civil e da ação civil pública em defesa do meio ambiente e de outros interesses difusos e coletivos NÃO era possível antes da vigência da Constituição Federal de 1988.,OBS.: A promoção do inquérito civil e da ação civil pública em defesa do meio ambiente e de outros interesses difusos e coletivos NÃO era possível antes da vigência da Constituição Federal de 1988.,"cf88,3,15,28,,133,908,,",questao
2080,"OBS.: Uma indústria de cerâmica passa a depositar seus detritos no leito de um rio de Porto Ferreira sem adotar as medidas corretas para proteger a salubridade das águas daquele manancial. Muitas famílias ribeirinhas que dependem da pesca e da água para consumo sofrem com a poluição causada pela indústria. Neste caso, as pessoas lesadas formam uma coletividade de pessoas, e possuem interesses difusos que as unem.","OBS.: Uma indústria de cerâmica passa a depositar seus detritos no leito de um rio de Porto Ferreira sem adotar as medidas corretas para proteger a salubridade das águas daquele manancial. Muitas famílias ribeirinhas que dependem da pesca e da água para consumo sofrem com a poluição causada pela indústria. Neste caso, as pessoas lesadas formam uma coletividade de pessoas, e possuem interesses difusos que as unem.","cf88,3,15,28,,133,908,,",questao
2081,OBS.: O Supremo Tribunal Federal consagrou o entendimento no sentido da DISPENSABILIDADE da observância do princípio do contraditório no inquérito civil que fundamente o ajuizamento de ação civil pública.,OBS.: O Supremo Tribunal Federal consagrou o entendimento no sentido da DISPENSABILIDADE da observância do princípio do contraditório no inquérito civil que fundamente o ajuizamento de ação civil pública.,"cf88,3,15,28,,133,908,,",questao
2082,OBS.: o inquérito civil NÃO é condição de procedibilidade da ação civil pública;,OBS.: o inquérito civil NÃO é condição de procedibilidade da ação civil pública;,"cf88,3,15,28,,133,908,,",questao
2083,"OBS.: Constitui função institucional do Ministério Público, dentre outras, a propositura de Ação Civil Pública, para a proteção do patrimônio público e social, do meio ambiente e de outros interesses difusos e coletivos.","OBS.: Constitui função institucional do Ministério Público, dentre outras, a propositura de Ação Civil Pública, para a proteção do patrimônio público e social, do meio ambiente e de outros interesses difusos e coletivos.","cf88,3,15,28,,133,908,,",questao
2084,OBS.: O MP pode promover o inquérito civil e a ação civil pública para a proteção de interesse individual INDISPONÍVEL.,OBS.: O MP pode promover o inquérito civil e a ação civil pública para a proteção de interesse individual INDISPONÍVEL.,"cf88,3,15,28,,133,908,,",questao
2085,"OBS.: O Ministério Público da União está legitimado para promover o inquérito civil e a ação civil pública visando proteção do meio ambiente, E PARA defender direitos difusos e coletivos.","OBS.: O Ministério Público da União está legitimado para promover o inquérito civil e a ação civil pública visando proteção do meio ambiente, E PARA defender direitos difusos e coletivos.","cf88,3,15,28,,133,908,,",questao
2086,"OBS.: Considere que o MP tenha ajuizado ação em face de determinado ente da Federação, visando obter provimento jurisdicional que assegurasse o fornecimento de medicamentos a pessoa considerada hipossuficiente. Nessa situação, PELO FATO de o MP ter agido em defesa de interesses sociais e individuais indisponíveis, NÃO resta configurada, segundo entendimento do STF, a usurpação de competência da DP.","OBS.: Considere que o MP tenha ajuizado ação em face de determinado ente da Federação, visando obter provimento jurisdicional que assegurasse o fornecimento de medicamentos a pessoa considerada hipossuficiente. Nessa situação, PELO FATO de o MP ter agido em defesa de interesses sociais e individuais indisponíveis, NÃO resta configurada, segundo entendimento do STF, a usurpação de competência da DP.","cf88,3,15,28,,133,908,,",questao
2089,OBS.: Entre as funções do MP SE INCLUI a defesa judicial e extrajudicial dos direitos e interesses das populações indígenas.,OBS.: Entre as funções do MP SE INCLUI a defesa judicial e extrajudicial dos direitos e interesses das populações indígenas.,"cf88,3,15,28,,133,910,,",questao
2090,"OBS.: Constitui função típica do MP defender judicialmente os direitos e interesses das populações indígenas, INLCUSIVE os referentes às terras indígenas por elas tradicionalmente habitadas.","OBS.: Constitui função típica do MP defender judicialmente os direitos e interesses das populações indígenas, INLCUSIVE os referentes às terras indígenas por elas tradicionalmente habitadas.","cf88,3,15,28,,133,910,,",questao
2092,"OBS.: O MP pode, nos processos administrativos de sua competência, expedir notificações e requisitar informações e documentos indispensáveis para instruí-los, na forma da lei complementar respectiva.","OBS.: O MP pode, nos processos administrativos de sua competência, expedir notificações e requisitar informações e documentos indispensáveis para instruí-los, na forma da lei complementar respectiva.","cf88,3,15,28,,133,911,,",questao
2094,"OBS.: O MP competente deve ser imediatamente comunicado de autuação em flagrante delito de qualquer pessoa, realizada pela Polícia Federal, cujo controle externo compete àquele órgão, QUANTO AO CONTROLE INTERNO A RESPONSABILIDADE CABE A PRÓPRIA INSTITUIÇÃO POLICIAL.","OBS.: O MP competente deve ser imediatamente comunicado de autuação em flagrante delito de qualquer pessoa, realizada pela Polícia Federal, cujo controle externo compete àquele órgão, QUANTO AO CONTROLE INTERNO A RESPONSABILIDADE CABE A PRÓPRIA INSTITUIÇÃO POLICIAL.","cf88,3,15,28,,133,912,,",questao
2095,"OBS.: MESMO não inserido na parte da CF que trata da segurança pública, o MP PODE exercer controle sobre a atividade policial.","OBS.: MESMO não inserido na parte da CF que trata da segurança pública, o MP PODE exercer controle sobre a atividade policial.","cf88,3,15,28,,133,912,,",questao
2096,"OBS.: Entre as funções institucionais do Ministério Público, estão o controle da atividade policial e a requisição de diligências investigatórias e da instauração de inquérito policial, indicados os fundamentos jurídicos de suas manifestações processuais.","OBS.: Entre as funções institucionais do Ministério Público, estão o controle da atividade policial e a requisição de diligências investigatórias e da instauração de inquérito policial, indicados os fundamentos jurídicos de suas manifestações processuais.","cf88,3,15,28,,133,912,,",questao
2098,"OBS.: O Procurador da República, mesmo que em estágio probatório, dentre outras funções, poderá requisitar diligências investigatórias e a instauração de inquérito policial, indicando os fundamentos jurídicos de suas manifestações processuais.","OBS.: O Procurador da República, mesmo que em estágio probatório, dentre outras funções, poderá requisitar diligências investigatórias e a instauração de inquérito policial, indicando os fundamentos jurídicos de suas manifestações processuais.","cf88,3,15,28,,133,913,,",questao
2099,"OBS.: Indicados os fundamentos jurídicos de suas manifestações processuais, o MP pode requisitar a instauração de inquérito policial.","OBS.: Indicados os fundamentos jurídicos de suas manifestações processuais, o MP pode requisitar a instauração de inquérito policial.","cf88,3,15,28,,133,913,,",questao
2100,"OBS.: A outorga constitucional de funções de polícia judiciária à instituição policial não impede nem exclui a possibilidade de o MP determinar a abertura de inquéritos policiais, requisitar esclarecimentos e diligências investigatórias, sem prejuízo de outras medidas que lhe pareçam indispensáveis à formação da opinio delicti, MAS ISSO NÃO CONFERE ao MP possibilidade de assumir a presidência do inquérito policial.","OBS.: A outorga constitucional de funções de polícia judiciária à instituição policial não impede nem exclui a possibilidade de o MP determinar a abertura de inquéritos policiais, requisitar esclarecimentos e diligências investigatórias, sem prejuízo de outras medidas que lhe pareçam indispensáveis à formação da opinio delicti, MAS ISSO NÃO CONFERE ao MP possibilidade de assumir a presidência do inquérito policial.","cf88,3,15,28,,133,913,,",questao
2102,OBS.: O Ministério Público é instituição permanente e essencial à função jurisdicional cujo rol de funções previsto pela Constituição Federal de 1988 é não exaustivo e inclui a titularidade para promover ação penal pública e ação direta de inconstitucionalidade.,OBS.: O Ministério Público é instituição permanente e essencial à função jurisdicional cujo rol de funções previsto pela Constituição Federal de 1988 é não exaustivo e inclui a titularidade para promover ação penal pública e ação direta de inconstitucionalidade.,"cf88,3,15,28,,133,914,,",questao
2103,OBS.: As funções institucionais do MPU definidas pela Constituição Federal são enumeradas de modo EXEMPLIFICATIVO.,OBS.: As funções institucionais do MPU definidas pela Constituição Federal são enumeradas de modo EXEMPLIFICATIVO.,"cf88,3,15,28,,133,914,,",questao
2104,"OBS.: As funções institucionais do MP dispostas na CF constituem rol exemplificativo, SENDO VEDADO aos estados e aos municípios, por intermédio de legislação própria, o estabelecimento de outras atribuições, MESMO QUE SEJAM compatíveis com a finalidade constitucional da instituição.","OBS.: As funções institucionais do MP dispostas na CF constituem rol exemplificativo, SENDO VEDADO aos estados e aos municípios, por intermédio de legislação própria, o estabelecimento de outras atribuições, MESMO QUE SEJAM compatíveis com a finalidade constitucional da instituição.","cf88,3,15,28,,133,914,,",questao
2105,OBS.: NÃO É taxativo o rol das funções institucionais do MP previstas no texto constitucional.,OBS.: NÃO É taxativo o rol das funções institucionais do MP previstas no texto constitucional.,"cf88,3,15,28,,133,914,,",questao
2106,"OBS.: O Procurador da República, mesmo que em estágio probatório, dentre outras funções, NÃO exercerá a consultoria jurídica de entidades públicas e representará judicialmente os interesses patrimoniais da União, ISSO É VEDADO AO MP.","OBS.: O Procurador da República, mesmo que em estágio probatório, dentre outras funções, NÃO exercerá a consultoria jurídica de entidades públicas e representará judicialmente os interesses patrimoniais da União, ISSO É VEDADO AO MP.","cf88,3,15,28,,133,914,,",questao
2107,OBS.: A CF NÃO autoriza o MPU a exercer a representação judicial da Fundação Nacional do Índio MESMO EM casos excepcionais e relacionados à defesa dos direitos das populações indígenas.,OBS.: A CF NÃO autoriza o MPU a exercer a representação judicial da Fundação Nacional do Índio MESMO EM casos excepcionais e relacionados à defesa dos direitos das populações indígenas.,"cf88,3,15,28,,133,914,,",questao
2108,"OBS.: É VEDADO ao Ministério Público representar o Estado judicial e extrajudicialmente, E PRESTAR  consultoria e assessoramento jurídico AO Poder Executivo.","OBS.: É VEDADO ao Ministério Público representar o Estado judicial e extrajudicialmente, E PRESTAR  consultoria e assessoramento jurídico AO Poder Executivo.","cf88,3,15,28,,133,914,,",questao
2109,"OBS.: De acordo com o entendimento atual nos tribunais superiores, o MP NÃO tem legitimidade para promover ação de execução de título formado por decisão do tribunal de contas do estado ou do Tribunal de Contas da União que tenha finalidade de ressarcir o erário.","OBS.: De acordo com o entendimento atual nos tribunais superiores, o MP NÃO tem legitimidade para promover ação de execução de título formado por decisão do tribunal de contas do estado ou do Tribunal de Contas da União que tenha finalidade de ressarcir o erário.","cf88,3,15,28,,133,914,,",questao
2110,OBS.: Entre as relevantes funções do MP Federal NÃO está a representação judicial da União.,OBS.: Entre as relevantes funções do MP Federal NÃO está a representação judicial da União.,"cf88,3,15,28,,133,914,,",questao
2111,OBS.: O rol de funções institucionais do MP previstos na CF NÃO é taxativo.,OBS.: O rol de funções institucionais do MP previstos na CF NÃO é taxativo.,"cf88,3,15,28,,133,914,,",questao
2112,OBS.: O rol de funções do Ministério Público constante da CF é EXEMPLIFICATIVO.,OBS.: O rol de funções do Ministério Público constante da CF é EXEMPLIFICATIVO.,"cf88,3,15,28,,133,914,,",questao
2113,"OBS.: As funções institucionais do MP estão previstas na CF, em rol EXEMPLIFICATIVO, sendo que sua legitimação para as ações civis nele previstas não impede a legitimação de terceiros, nas mesmas hipóteses.","OBS.: As funções institucionais do MP estão previstas na CF, em rol EXEMPLIFICATIVO, sendo que sua legitimação para as ações civis nele previstas não impede a legitimação de terceiros, nas mesmas hipóteses.","cf88,3,15,28,,133,914,,",questao
2114,"OBS.: Na esfera cível, o papel do MP é tão relevante como na esfera criminal, E sua atuação NÃO SE limita a oficiar nos feitos como órgão interveniente, em razão da qualidade de uma parte ou da natureza da lide. O MP PODE SER PARTE.","OBS.: Na esfera cível, o papel do MP é tão relevante como na esfera criminal, E sua atuação NÃO SE limita a oficiar nos feitos como órgão interveniente, em razão da qualidade de uma parte ou da natureza da lide. O MP PODE SER PARTE.","cf88,3,15,28,,133,914,,",questao
2116,"OBS.: Se a exploração de atividade econômica de uma empresa causar lesão ao meio ambiente, o MP poderá propor ação civil pública para protegê-lo. Entretanto, a legitimação do MP para propor a ação não impedirá a de terceiros","OBS.: Se a exploração de atividade econômica de uma empresa causar lesão ao meio ambiente, o MP poderá propor ação civil pública para protegê-lo. Entretanto, a legitimação do MP para propor a ação não impedirá a de terceiros","cf88,3,15,28,,133,915,,",questao
2117,"OBS.: Conforme a CF, a legitimidade para propor ação civil pública para a proteção do patrimônio público e social NÃO é exclusiva do MP. ALÉM DO MP É LEGITIMADO : DEFENSORIA PÚBLICA, OS ENTES FEDERATIVOS E ASSOCIAÇÕES (COM MAIS DE 1 ANO + FINALIDADE","OBS.: Conforme a CF, a legitimidade para propor ação civil pública para a proteção do patrimônio público e social NÃO é exclusiva do MP. ALÉM DO MP É LEGITIMADO : DEFENSORIA PÚBLICA, OS ENTES FEDERATIVOS E ASSOCIAÇÕES (COM MAIS DE 1 ANO + FINALIDADE","cf88,3,15,28,,133,915,,",questao
