,Lei,Titulo,Capitulo,sec,subsec,art,niv2,Texto,endereço,end
418,cf88,5,20,42,,176,1125,"I - vinculados à programação estabelecida na emenda parlamentar; e        (Incluído pela Emenda Constitucional nº 105, de 2019)","cf88,5,20,42,,176,1125,418,",I
419,cf88,5,20,42,,176,1125,"II - aplicados nas áreas de competência constitucional da União.        (Incluído pela Emenda Constitucional nº 105, de 2019)","cf88,5,20,42,,176,1125,419,",II
420,cf88,5,20,42,,178,1150,"a) as reposições de cargos de chefia e de direção que não acarretem aumento de despesa;       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,178,1150,420,",a
421,cf88,5,20,42,,178,1150,"b) as reposições decorrentes de vacâncias de cargos efetivos ou vitalícios;      (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,178,1150,421,",b
422,cf88,5,20,42,,178,1150,"c) as contratações temporárias de que trata o inciso IX do caput do art. 37 desta Constituição; e      (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,178,1150,422,",c
423,cf88,5,20,42,,178,1150,"d) as reposições de temporários para prestação de serviço militar e de alunos de órgãos de formação de militares;      (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,178,1150,423,",d
424,cf88,5,20,42,,178,1159,"I - rejeitado pelo Poder Legislativo;       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,178,1159,424,",I
425,cf88,5,20,42,,178,1159,"II - transcorrido o prazo de 180 (cento e oitenta) dias sem que se ultime a sua apreciação; ou        (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,178,1159,425,",II
426,cf88,5,20,42,,178,1159,"III - apurado que não mais se verifica a hipótese prevista no § 1º deste artigo, mesmo após a sua aprovação pelo Poder Legislativo.       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,178,1159,426,",III
427,cf88,5,20,42,,178,1161,"I - não constituem obrigação de pagamento futuro pelo ente da Federação ou direitos de outrem sobre o erário;        (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,178,1161,427,",I
428,cf88,5,20,42,,178,1161,"II - não revogam, dispensam ou suspendem o cumprimento de dispositivos constitucionais e legais que disponham sobre metas fiscais ou limites máximos de despesas.      (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,178,1161,428,",II
429,cf88,5,20,42,,178,1162,"I - a concessão, por qualquer outro ente da Federação, de garantias ao ente envolvido;       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,178,1162,429,",I
430,cf88,5,20,42,,178,1162,"II - a tomada de operação de crédito por parte do ente envolvido com outro ente da Federação, diretamente ou por intermédio de seus fundos, autarquias, fundações ou empresas estatais dependentes, ainda que sob a forma de novação, refinanciamento ou postergação de dívida contraída anteriormente, ressalvados os financiamentos destinados a projetos específicos celebrados na forma de operações típicas das agências financeiras oficiais de fomento.       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,178,1162,430,",II
431,cf88,5,20,42,,183,1167,"I - decorrentes de repartição de receitas a Estados, ao Distrito Federal e a Municípios;      (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,183,1167,431,",I
432,cf88,5,20,42,,183,1167,"II - decorrentes das vinculações estabelecidas pelos arts. 195, 198, 201, 212, 212-A e 239 desta Constituição;       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,183,1167,432,",II
433,cf88,5,20,42,,183,1167,"III - destinadas ao registro de receitas oriundas da arrecadação de doações ou de empréstimos compulsórios, de transferências recebidas para o atendimento de finalidades determinadas ou das receitas de capital produto de operações de financiamento celebradas com finalidades contratualmente determinadas.       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,183,1167,433,",III
434,cf88,5,20,42,,186,1173,"I - se houver prévia dotação orçamentária suficiente para atender às projeções de despesa de pessoal e aos acréscimos dela decorrentes; (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,5,20,42,,186,1173,434,",I
435,cf88,5,20,42,,186,1173,"II - se houver autorização específica na lei de diretrizes orçamentárias, ressalvadas as empresas públicas e as sociedades de economia mista. (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,5,20,42,,186,1173,435,",II
436,cf88,5,20,42,,186,1175,"I - redução em pelo menos vinte por cento das despesas com cargos em comissão e funções de confiança;  (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,5,20,42,,186,1175,436,",I
437,cf88,5,20,42,,186,1175,"II - exoneração dos servidores não estáveis. (Incluído pela Emenda Constitucional nº 19, de 1998)  (Vide Emenda Constitucional nº 19, de 1998)","cf88,5,20,42,,186,1175,437,",II
438,cf88,6,21,,,190,1190,"I - sua função social e formas de fiscalização pelo Estado e pela sociedade; (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,6,21,,,190,1190,438,",I
439,cf88,6,21,,,190,1190,"II - a sujeição ao regime jurídico próprio das empresas privadas, inclusive quanto aos direitos e obrigações civis, comerciais, trabalhistas e tributários; (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,6,21,,,190,1190,439,",II
440,cf88,6,21,,,190,1190,"III - licitação e contratação de obras, serviços, compras e alienações, observados os princípios da administração pública; (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,6,21,,,190,1190,440,",III
441,cf88,6,21,,,190,1190,"IV - a constituição e o funcionamento dos conselhos de administração e fiscal, com a participação de acionistas minoritários; (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,6,21,,,190,1190,441,",IV
442,cf88,6,21,,,190,1190,"V - os mandatos, a avaliação de desempenho e a responsabilidade dos administradores.(Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,6,21,,,190,1190,442,",V
443,cf88,6,21,,,192,1199,"I - o regime das empresas concessionárias e permissionárias de serviços públicos, o caráter especial de seu contrato e de sua prorrogação, bem como as condições de caducidade, fiscalização e rescisão da concessão ou permissão;","cf88,6,21,,,192,1199,443,",I
444,cf88,6,21,,,192,1199,II - os direitos dos usuários;,"cf88,6,21,,,192,1199,444,",II
445,cf88,6,21,,,192,1199,III - política tarifária;,"cf88,6,21,,,192,1199,445,",III
446,cf88,6,21,,,192,1199,IV - a obrigação de manter serviço adequado.,"cf88,6,21,,,192,1199,446,",IV
447,cf88,6,21,,,194,1210,"I - a garantia do fornecimento dos derivados de petróleo em todo o território nacional; (Incluído pela Emenda Constitucional nº 9, de 1995)","cf88,6,21,,,194,1210,447,",I
448,cf88,6,21,,,194,1210,"II - as condições de contratação; (Incluído pela Emenda Constitucional nº 9, de 1995)","cf88,6,21,,,194,1210,448,",II
449,cf88,6,21,,,194,1210,"III - a estrutura e atribuições do órgão regulador do monopólio da União; (Incluído pela Emenda Constitucional nº 9, de 1995)","cf88,6,21,,,194,1210,449,",III
450,cf88,6,21,,,194,1212,"I - a alíquota da contribuição poderá ser: (Incluído pela Emenda Constitucional nº 33, de 2001)","cf88,6,21,,,194,1212,450,",I
451,cf88,6,21,,,194,1212,"II - os recursos arrecadados serão destinados: (Incluído pela Emenda Constitucional nº 33, de 2001)","cf88,6,21,,,194,1212,451,",II
452,cf88,6,22,,,199,1217,I - parcelamento ou edificação compulsórios;,"cf88,6,22,,,199,1217,452,",I
453,cf88,6,22,,,199,1217,II - imposto sobre a propriedade predial e territorial urbana progressivo no tempo;,"cf88,6,22,,,199,1217,453,",II
454,cf88,6,22,,,199,1217,"III - desapropriação com pagamento mediante títulos da dívida pública de emissão previamente aprovada pelo Senado Federal, com prazo de resgate de até dez anos, em parcelas anuais, iguais e sucessivas, assegurados o valor real da indenização e os juros legais.","cf88,6,22,,,199,1217,454,",III
455,cf88,6,24,,,209,1249,"a) (Revogado) (Redação dada pela Emenda Constitucional nº 40, de 2003)","cf88,6,24,,,209,1249,455,",a
456,cf88,6,24,,,209,1249,"b) (Revogado) (Redação dada pela Emenda Constitucional nº 40, de 2003)","cf88,6,24,,,209,1249,456,",b
457,cf88,7,26,43,,211,1259,I - universalidade da cobertura e do atendimento;,"cf88,7,26,43,,211,1259,457,",I
458,cf88,7,26,43,,211,1259,II - uniformidade e equivalência dos benefícios e serviços às populações urbanas e rurais;,"cf88,7,26,43,,211,1259,458,",II
459,cf88,7,26,43,,211,1259,III - seletividade e distributividade na prestação dos benefícios e serviços;,"cf88,7,26,43,,211,1259,459,",III
460,cf88,7,26,43,,211,1259,IV - irredutibilidade do valor dos benefícios;,"cf88,7,26,43,,211,1259,460,",IV
461,cf88,7,26,43,,211,1259,V - eqüidade na forma de participação no custeio;,"cf88,7,26,43,,211,1259,461,",V
462,cf88,7,26,43,,211,1259,"VI - diversidade da base de financiamento, identificando-se, em rubricas contábeis específicas para cada área, as receitas e as despesas vinculadas a ações de saúde, previdência e assistência social, preservado o caráter contributivo da previdência social;           (Redação dada pela Emenda Constitucional nº 103, de 2019)","cf88,7,26,43,,211,1259,462,",VI
463,cf88,7,26,43,,211,1259,"VII - caráter democrático e descentralizado da administração, mediante gestão quadripartite, com participação dos trabalhadores, dos empregadores, dos aposentados e do Governo nos órgãos colegiados. (Redação dada pela Emenda Constitucional nº 20, de 1998)","cf88,7,26,43,,211,1259,463,",VII
464,cf88,7,26,43,,212,1260,"a) a folha de salários e demais rendimentos do trabalho pagos ou creditados, a qualquer título, à pessoa física que lhe preste serviço, mesmo sem vínculo empregatício; (Incluído pela Emenda Constitucional nº 20, de 1998)","cf88,7,26,43,,212,1260,464,",a
465,cf88,7,26,43,,212,1260,"b) a receita ou o faturamento; (Incluído pela Emenda Constitucional nº 20, de 1998)","cf88,7,26,43,,212,1260,465,",b
466,cf88,7,26,43,,212,1260,"c) o lucro; (Incluído pela Emenda Constitucional nº 20, de 1998)","cf88,7,26,43,,212,1260,466,",c
467,cf88,7,26,44,,215,1282,"I - no caso da União, a receita corrente líquida do respectivo exercício financeiro, não podendo ser inferior a 15% (quinze por cento);  (Redação dada pela Emenda Constitucional nº 86, de 2015)","cf88,7,26,44,,215,1282,467,",I
468,cf88,7,26,44,,215,1282,"II ? no caso dos Estados e do Distrito Federal, o produto da arrecadação dos impostos a que se refere o art. 155 e dos recursos de que tratam os arts. 157 e 159, inciso I, alínea a, e inciso II, deduzidas as parcelas que forem transferidas aos respectivos Municípios; (Incluído pela Emenda Constitucional nº 29, de 2000)","cf88,7,26,44,,215,1282,468,",II
469,cf88,7,26,44,,215,1282,"III ? no caso dos Municípios e do Distrito Federal, o produto da arrecadação dos impostos a que se refere o art. 156 e dos recursos de que tratam os arts. 158 e 159, inciso I, alínea b e § 3º.(Incluído pela Emenda Constitucional nº 29, de 2000)","cf88,7,26,44,,215,1282,469,",III
470,cf88,7,26,44,,215,1283,"I - os percentuais de que tratam os incisos II e III do § 2º;  (Redação dada pela Emenda Constitucional nº 86, de 2015)","cf88,7,26,44,,215,1283,470,",I
471,cf88,7,26,44,,215,1283,"II ? os critérios de rateio dos recursos da União vinculados à saúde destinados aos Estados, ao Distrito Federal e aos Municípios, e dos Estados destinados a seus respectivos Municípios, objetivando a progressiva redução das disparidades regionais; (Incluído pela Emenda Constitucional nº 29, de 2000)","cf88,7,26,44,,215,1283,471,",II
472,cf88,7,26,44,,215,1283,"III ? as normas de fiscalização, avaliação e controle das despesas com saúde nas esferas federal, estadual, distrital e municipal; (Incluído pela Emenda Constitucional nº 29, de 2000)","cf88,7,26,44,,215,1283,472,",III
473,cf88,7,26,44,,215,1283,"IV - (revogado).   (Redação dada pela Emenda Constitucional nº 86, de 2015)","cf88,7,26,44,,215,1283,473,",IV
474,cf88,7,26,45,,218,1304,"I - com deficiência, previamente submetidos a avaliação biopsicossocial realizada por equipe multiprofissional e interdisciplinar;             (Incluído pela Emenda Constitucional nº 103, de 2019)","cf88,7,26,45,,218,1304,474,",I
475,cf88,7,26,45,,218,1304,"II - cujas atividades sejam exercidas com efetiva exposição a agentes químicos, físicos e biológicos prejudiciais à saúde, ou associação desses agentes, vedada a caracterização por categoria profissional ou ocupação.           (Incluído pela Emenda Constitucional nº 103, de 2019)","cf88,7,26,45,,218,1304,475,",II
476,cf88,7,26,45,,218,1310,"I - 65 (sessenta e cinco) anos de idade, se homem, e 62 (sessenta e dois) anos de idade, se mulher, observado tempo mínimo de contribuição;          (Redação dada pela Emenda Constitucional nº 103, de 2019)","cf88,7,26,45,,218,1310,476,",I
477,cf88,7,26,45,,218,1310,"II - 60 (sessenta) anos de idade, se homem, e 55 (cinquenta e cinco) anos de idade, se mulher, para os trabalhadores rurais e para os que exerçam suas atividades em regime de economia familiar, nestes incluídos o produtor rural, o garimpeiro e o pescador artesanal.         (Redação dada pela Emenda Constitucional nº 103, de 2019)","cf88,7,26,45,,218,1310,477,",II
478,cf88,7,26,46,,221,1334,"I - despesas com pessoal e encargos sociais; (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,7,26,46,,221,1334,478,",I
479,cf88,7,26,46,,221,1334,"II - serviço da dívida; (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,7,26,46,,221,1334,479,",II
480,cf88,7,26,46,,221,1334,"III - qualquer outra despesa corrente não vinculada diretamente aos investimentos ou ações apoiados. (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,7,26,46,,221,1334,480,",III
481,cf88,7,27,47,,230,1381,"a) 10 (dez) pontos percentuais no âmbito de cada Estado e do Distrito Federal, sempre que o valor anual por aluno (VAAF), nos termos do inciso III do caput deste artigo, não alcançar o mínimo definido nacionalmente;         (Incluído pela Emenda Constitucional nº 108, de 2020)","cf88,7,27,47,,230,1381,481,",a
482,cf88,7,27,47,,230,1381,"b) no mínimo, 10,5 (dez inteiros e cinco décimos) pontos percentuais em cada rede pública de ensino municipal, estadual ou distrital, sempre que o valor anual total por aluno (VAAT), referido no inciso VI do caput deste artigo, não alcançar o mínimo definido nacionalmente;        (Incluído pela Emenda Constitucional nº 108, de 2020)","cf88,7,27,47,,230,1381,482,",b
483,cf88,7,27,47,,230,1381,"c) 2,5 (dois inteiros e cinco décimos) pontos percentuais nas redes públicas que, cumpridas condicionalidades de melhoria de gestão previstas em lei, alcançarem evolução de indicadores a serem definidos, de atendimento e melhoria da aprendizagem com redução das desigualdades, nos termos do sistema nacional de avaliação da educação básica;       (Incluído pela Emenda Constitucional nº 108, de 2020)","cf88,7,27,47,,230,1381,483,",c
484,cf88,7,27,47,,230,1386,"a) a organização dos fundos referidos no inciso I do caput deste artigo e a distribuição proporcional de seus recursos, as diferenças e as ponderações quanto ao valor anual por aluno entre etapas, modalidades, duração da jornada e tipos de estabelecimento de ensino, observados as respectivas especificidades e os insumos necessários para a garantia de sua qualidade;        (Incluído pela Emenda Constitucional nº 108, de 2020)","cf88,7,27,47,,230,1386,484,",a
485,cf88,7,27,47,,230,1386,"b) a forma de cálculo do VAAF decorrente do inciso III do caput deste artigo e do VAAT referido no inciso VI do caput deste artigo;        (Incluído pela Emenda Constitucional nº 108, de 2020)","cf88,7,27,47,,230,1386,485,",b
486,cf88,7,27,47,,230,1386,"c) a forma de cálculo para distribuição prevista na alínea ""c"" do inciso V do caput deste artigo;        (Incluído pela Emenda Constitucional nº 108, de 2020)","cf88,7,27,47,,230,1386,486,",c
487,cf88,7,27,47,,230,1386,"d) a transparência, o monitoramento, a fiscalização e o controle interno, externo e social dos fundos referidos no inciso I do caput deste artigo, assegurada a criação, a autonomia, a manutenção e a consolidação de conselhos de acompanhamento e controle social, admitida sua integração aos conselhos de educação;        (Incluído pela Emenda Constitucional nº 108, de 2020)","cf88,7,27,47,,230,1386,487,",d
488,cf88,7,27,47,,230,1386,"e) o conteúdo e a periodicidade da avaliação, por parte do órgão responsável, dos efeitos redistributivos, da melhoria dos indicadores educacionais e da ampliação do atendimento;       (Incluído pela Emenda Constitucional nº 108, de 2020)","cf88,7,27,47,,230,1386,488,",e
489,cf88,7,27,47,,230,1390,"I - receitas de Estados, do Distrito Federal e de Municípios vinculadas à manutenção e ao desenvolvimento do ensino não integrantes dos fundos referidos no inciso I do caput deste artigo;         (Incluído pela Emenda Constitucional nº 108, de 2020)","cf88,7,27,47,,230,1390,489,",I
490,cf88,7,27,47,,230,1390,"II - cotas estaduais e municipais da arrecadação do salário-educação de que trata o § 6º do art. 212 desta Constituição;       (Incluído pela Emenda Constitucional nº 108, de 2020)","cf88,7,27,47,,230,1390,490,",II
491,cf88,7,27,47,,230,1390,"III - complementação da União transferida a Estados, ao Distrito Federal e a Municípios nos termos da alínea ""a"" do inciso V do caput deste artigo.      (Incluído pela Emenda Constitucional nº 108, de 2020)","cf88,7,27,47,,230,1390,491,",III
492,cf88,7,27,48,,233,1405,"I defesa e valorização do patrimônio cultural brasileiro; (Incluído pela Emenda Constitucional nº 48, de 2005)","cf88,7,27,48,,233,1405,492,",I
493,cf88,7,27,48,,233,1405,"II produção, promoção e difusão de bens culturais; (Incluído pela Emenda Constitucional nº 48, de 2005)","cf88,7,27,48,,233,1405,493,",II
494,cf88,7,27,48,,233,1405,"III formação de pessoal qualificado para a gestão da cultura em suas múltiplas dimensões; (Incluído pela Emenda Constitucional nº 48, de 2005)","cf88,7,27,48,,233,1405,494,",III
495,cf88,7,27,48,,233,1405,"IV democratização do acesso aos bens de cultura; (Incluído pela Emenda Constitucional nº 48, de 2005)","cf88,7,27,48,,233,1405,495,",IV
496,cf88,7,27,48,,233,1405,"V valorização da diversidade étnica e regional. (Incluído pela Emenda Constitucional nº 48, de 2005)","cf88,7,27,48,,233,1405,496,",V
497,cf88,7,27,48,,234,1416,"I - despesas com pessoal e encargos sociais; (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,7,27,48,,234,1416,497,",I
498,cf88,7,27,48,,234,1416,"II - serviço da dívida; (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,7,27,48,,234,1416,498,",II
499,cf88,7,27,48,,234,1416,"III - qualquer outra despesa corrente não vinculada diretamente aos investimentos ou ações apoiados. (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,7,27,48,,234,1416,499,",III
500,cf88,7,27,48,,235,1417,"I - diversidade das expressões culturais; Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1417,500,",I
501,cf88,7,27,48,,235,1417,"II - universalização do acesso aos bens e serviços culturais; Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1417,501,",II
502,cf88,7,27,48,,235,1417,"III - fomento à produção, difusão e circulação de conhecimento e bens culturais; Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1417,502,",III
503,cf88,7,27,48,,235,1417,"IV - cooperação entre os entes federados, os agentes públicos e privados atuantes na área cultural; Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1417,503,",IV
504,cf88,7,27,48,,235,1417,"V - integração e interação na execução das políticas, programas, projetos e ações desenvolvidas; Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1417,504,",V
505,cf88,7,27,48,,235,1417,"VI - complementaridade nos papéis dos agentes culturais;  Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1417,505,",VI
506,cf88,7,27,48,,235,1417,"VII - transversalidade das políticas culturais; Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1417,506,",VII
507,cf88,7,27,48,,235,1417,"VIII - autonomia dos entes federados e das instituições da sociedade civil; Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1417,507,",VIII
508,cf88,7,27,48,,235,1417,"IX - transparência e compartilhamento das informações; Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1417,508,",IX
509,cf88,7,27,48,,235,1417,"X - democratização dos processos decisórios com participação e controle social; Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1417,509,",X
510,cf88,7,27,48,,235,1417,"XI - descentralização articulada e pactuada da gestão, dos recursos e das ações; Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1417,510,",XI
511,cf88,7,27,48,,235,1417,"XII - ampliação progressiva dos recursos contidos nos orçamentos públicos para a cultura. Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1417,511,",XII
512,cf88,7,27,48,,235,1418,"I - órgãos gestores da cultura; Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1418,512,",I
513,cf88,7,27,48,,235,1418,"II - conselhos de política cultural; Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1418,513,",II
514,cf88,7,27,48,,235,1418,"III - conferências de cultura; Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1418,514,",III
515,cf88,7,27,48,,235,1418,"IV - comissões intergestores; Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1418,515,",IV
516,cf88,7,27,48,,235,1418,"V - planos de cultura; Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1418,516,",V
517,cf88,7,27,48,,235,1418,"VI - sistemas de financiamento à cultura; Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1418,517,",VI
518,cf88,7,27,48,,235,1418,"VII - sistemas de informações e indicadores culturais; Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1418,518,",VII
519,cf88,7,27,48,,235,1418,"VIII - programas de formação na área da cultura; e Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1418,519,",VIII
520,cf88,7,27,48,,235,1418,"IX - sistemas setoriais de cultura. Incluído pela Emenda Constitucional nº 71, de 2012","cf88,7,27,48,,235,1418,520,",IX
521,cf88,7,29,,,241,1440,"I - regular as diversões e espetáculos públicos, cabendo ao Poder Público informar sobre a natureza deles, as faixas etárias a que não se recomendem, locais e horários em que sua apresentação se mostre inadequada;","cf88,7,29,,,241,1440,521,",I
522,cf88,7,29,,,241,1440,"II - estabelecer os meios legais que garantam à pessoa e à família a possibilidade de se defenderem de programas ou programações de rádio e televisão que contrariem o disposto no art. 221, bem como da propaganda de produtos, práticas e serviços que possam ser nocivos à saúde e ao meio ambiente.","cf88,7,29,,,241,1440,522,",II
523,cf88,7,30,,,246,1458,I - preservar e restaurar os processos ecológicos essenciais e prover o manejo ecológico das espécies e ecossistemas; (Regulamento),"cf88,7,30,,,246,1458,523,",I
524,cf88,7,30,,,246,1458,II - preservar a diversidade e a integridade do patrimônio genético do País e fiscalizar as entidades dedicadas à pesquisa e manipulação de material genético;  (Regulamento)   (Regulamento),"cf88,7,30,,,246,1458,524,",II
525,cf88,7,30,,,246,1458,"III - definir, em todas as unidades da Federação, espaços territoriais e seus componentes a serem especialmente protegidos, sendo a alteração e a supressão permitidas somente através de lei, vedada qualquer utilização que comprometa a integridade dos atributos que justifiquem sua proteção; (Regulamento)","cf88,7,30,,,246,1458,525,",III
526,cf88,7,30,,,246,1458,"IV - exigir, na forma da lei, para instalação de obra ou atividade potencialmente causadora de significativa degradação do meio ambiente, estudo prévio de impacto ambiental, a que se dará publicidade;  (Regulamento)","cf88,7,30,,,246,1458,526,",IV
527,cf88,7,30,,,246,1458,"V - controlar a produção, a comercialização e o emprego de técnicas, métodos e substâncias que comportem risco para a vida, a qualidade de vida e o meio ambiente;   (Regulamento)","cf88,7,30,,,246,1458,527,",V
528,cf88,7,30,,,246,1458,VI - promover a educação ambiental em todos os níveis de ensino e a conscientização pública para a preservação do meio ambiente;,"cf88,7,30,,,246,1458,528,",VI
529,cf88,7,30,,,246,1458,"VII - proteger a fauna e a flora, vedadas, na forma da lei, as práticas que coloquem em risco sua função ecológica, provoquem a extinção de espécies ou submetam os animais a crueldade. (Regulamento)","cf88,7,30,,,246,1458,529,",VII
530,cf88,7,31,,,248,1473,I - aplicação de percentual dos recursos públicos destinados à saúde na assistência materno-infantil;,"cf88,7,31,,,248,1473,530,",I
531,cf88,7,31,,,248,1473,"II - criação de programas de prevenção e atendimento especializado para as pessoas portadoras de deficiência física, sensorial ou mental, bem como de integração social do adolescente e do jovem portador de deficiência, mediante o treinamento para o trabalho e a convivência, e a facilitação do acesso aos bens e serviços coletivos, com a eliminação de obstáculos arquitetônicos e de todas as formas de discriminação. (Redação dada Pela Emenda Constitucional nº 65, de 2010)","cf88,7,31,,,248,1473,531,",II
532,cf88,7,31,,,248,1475,"I - idade mínima de quatorze anos para admissão ao trabalho, observado o disposto no art. 7º, XXXIII;","cf88,7,31,,,248,1475,532,",I
533,cf88,7,31,,,248,1475,II - garantia de direitos previdenciários e trabalhistas;,"cf88,7,31,,,248,1475,533,",II
534,cf88,7,31,,,248,1475,"III - garantia de acesso do trabalhador adolescente e jovem à escola; (Redação dada Pela Emenda Constitucional nº 65, de 2010)","cf88,7,31,,,248,1475,534,",III
535,cf88,7,31,,,248,1475,"IV - garantia de pleno e formal conhecimento da atribuição de ato infracional, igualdade na relação processual e defesa técnica por profissional habilitado, segundo dispuser a legislação tutelar específica;","cf88,7,31,,,248,1475,535,",IV
536,cf88,7,31,,,248,1475,"V - obediência aos princípios de brevidade, excepcionalidade e respeito à condição peculiar de pessoa em desenvolvimento, quando da aplicação de qualquer medida privativa da liberdade;","cf88,7,31,,,248,1475,536,",V
537,cf88,7,31,,,248,1475,"VI - estímulo do Poder Público, através de assistência jurídica, incentivos fiscais e subsídios, nos termos da lei, ao acolhimento, sob a forma de guarda, de criança ou adolescente órfão ou abandonado;","cf88,7,31,,,248,1475,537,",VI
538,cf88,7,31,,,248,1475,"VII - programas de prevenção e atendimento especializado à criança, ao adolescente e ao jovem dependente de entorpecentes e drogas afins. (Redação dada Pela Emenda Constitucional nº 65, de 2010)","cf88,7,31,,,248,1475,538,",VII
539,cf88,7,31,,,248,1480,"I - o estatuto da juventude, destinado a regular os direitos dos jovens; (Incluído Pela Emenda Constitucional nº 65, de 2010)","cf88,7,31,,,248,1480,539,",I
540,cf88,7,31,,,248,1480,"II - o plano nacional de juventude, de duração decenal, visando à articulação das várias esferas do poder público para a execução de políticas públicas. (Incluído Pela Emenda Constitucional nº 65, de 2010)","cf88,7,31,,,248,1480,540,",II
541,cf88,8,,,,256,1494,"a) cinco dentre os magistrados com mais de trinta e cinco anos de idade, em exercício na área do novo Estado ou do Estado originário;","cf88,8,,,,256,1494,541,",a
542,cf88,8,,,,256,1494,"b) dois dentre promotores, nas mesmas condições, e advogados de comprovada idoneidade e saber jurídico, com dez anos, no mínimo, de exercício profissional, obedecido o procedimento fixado na Constituição;","cf88,8,,,,256,1494,542,",b
543,cf88,8,,,,256,1498,"a) no sexto ano de instalação, o Estado assumirá vinte por cento dos encargos financeiros para fazer face ao pagamento dos servidores públicos, ficando ainda o restante sob a responsabilidade da União;","cf88,8,,,,256,1498,543,",a
544,cf88,8,,,,256,1498,"b) no sétimo ano, os encargos do Estado serão acrescidos de trinta por cento e, no oitavo, dos restantes cinqüenta por cento;","cf88,8,,,,256,1498,544,",b
