,original,Texto,endereço,tipo
2681,"Art. 167-C. Com o propósito exclusivo de enfrentamento da calamidade pública e de seus efeitos sociais e econômicos, no seu período de duração, o Poder Executivo federal pode adotar processos simplificados de contratação de pessoal, em caráter temporário e emergencial, e de obras, serviços e compras que assegurem, quando possível, competição e igualdade de condições a todos os concorrentes, dispensada a observância do § 1º do art. 169 na contratação de que trata o inciso IX do caput do art. 37 desta Constituição, limitada a dispensa às situações de que trata o referido inciso, sem prejuízo do controle dos órgãos competentes.       (Incluído pela Emenda Constitucional nº 109, de 2021)","Art. 167-C. Com o propósito exclusivo de enfrentamento da calamidade pública e de seus efeitos sociais e econômicos, no seu período de duração, o Poder Executivo federal pode adotar processos simplificados de contratação de pessoal, em caráter temporário e emergencial, e de obras, serviços e compras que assegurem, quando possível, competição e igualdade de condições a todos os concorrentes, dispensada a observância do § 1º do art. 169 na contratação de que trata o inciso IX do caput do art. 37 desta Constituição, limitada a dispensa às situações de que trata o referido inciso, sem prejuízo do controle dos órgãos competentes.       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,180,,,",art
2682,"Art. 167-D. As proposições legislativas e os atos do Poder Executivo com propósito exclusivo de enfrentar a calamidade e suas consequências sociais e econômicas, com vigência e efeitos restritos à sua duração, desde que não impliquem despesa obrigatória de caráter continuado, ficam dispensados da observância das limitações legais quanto à criação, à expansão ou ao aperfeiçoamento de ação governamental que acarrete aumento de despesa e à concessão ou à ampliação de incentivo ou benefício de natureza tributária da qual decorra renúncia de receita.       (Incluído pela Emenda Constitucional nº 109, de 2021)","Art. 167-D. As proposições legislativas e os atos do Poder Executivo com propósito exclusivo de enfrentar a calamidade e suas consequências sociais e econômicas, com vigência e efeitos restritos à sua duração, desde que não impliquem despesa obrigatória de caráter continuado, ficam dispensados da observância das limitações legais quanto à criação, à expansão ou ao aperfeiçoamento de ação governamental que acarrete aumento de despesa e à concessão ou à ampliação de incentivo ou benefício de natureza tributária da qual decorra renúncia de receita.       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,181,,,",art
2683,"Parágrafo único. Durante a vigência da calamidade pública de âmbito nacional de que trata o art. 167-B, não se aplica o disposto no § 3º do art. 195 desta Constituição.       (Incluído pela Emenda Constitucional nº 109, de 2021)","Parágrafo único. Durante a vigência da calamidade pública de âmbito nacional de que trata o art. 167-B, não se aplica o disposto no § 3º do art. 195 desta Constituição.       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,181,1163,,",par
2684,"Art. 167-E. Fica dispensada, durante a integralidade do exercício financeiro em que vigore a calamidade pública de âmbito nacional, a observância do inciso III do caput do art. 167 desta Constituição.       (Incluído pela Emenda Constitucional nº 109, de 2021)","Art. 167-E. Fica dispensada, durante a integralidade do exercício financeiro em que vigore a calamidade pública de âmbito nacional, a observância do inciso III do caput do art. 167 desta Constituição.       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,182,,,",art
2685,"Art. 167-F. Durante a vigência da calamidade pública de âmbito nacional de que trata o art. 167-B desta Constituição:       (Incluído pela Emenda Constitucional nº 109, de 2021)","Art. 167-F. Durante a vigência da calamidade pública de âmbito nacional de que trata o art. 167-B desta Constituição:       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,183,,,",art
2686,"I - são dispensados, durante a integralidade do exercício financeiro em que vigore a calamidade pública, os limites, as condições e demais restrições aplicáveis à União para a contratação de operações de crédito, bem como sua verificação;      (Incluído pela Emenda Constitucional nº 109, de 2021)","Art. 167-F. Durante a vigência da calamidade pública de âmbito nacional de que trata o art. 167-B desta Constituição:       (Incluído pela Emenda Constitucional nº 109, de 2021)I - são dispensados, durante a integralidade do exercício financeiro em que vigore a calamidade pública, os limites, as condições e demais restrições aplicáveis à União para a contratação de operações de crédito, bem como sua verificação;      (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,183,1164,,",art-inciso
2687,"II - o superávit financeiro apurado em 31 de dezembro do ano imediatamente anterior ao reconhecimento pode ser destinado à cobertura de despesas oriundas das medidas de combate à calamidade pública de âmbito nacional e ao pagamento da dívida pública. (Incluído pela Emenda Constitucional nº 109, de 2021)","Art. 167-F. Durante a vigência da calamidade pública de âmbito nacional de que trata o art. 167-B desta Constituição:       (Incluído pela Emenda Constitucional nº 109, de 2021)II - o superávit financeiro apurado em 31 de dezembro do ano imediatamente anterior ao reconhecimento pode ser destinado à cobertura de despesas oriundas das medidas de combate à calamidade pública de âmbito nacional e ao pagamento da dívida pública. (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,183,1165,,",art-inciso
2688,"§ 1º Lei complementar pode definir outras suspensões, dispensas e afastamentos aplicáveis durante a vigência do estado de calamidade pública de âmbito nacional.       (Incluído pela Emenda Constitucional nº 109, de 2021)","§ 1º Lei complementar pode definir outras suspensões, dispensas e afastamentos aplicáveis durante a vigência do estado de calamidade pública de âmbito nacional.       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,183,1166,,",par
2689,"§ 2º O disposto no inciso II do caput deste artigo não se aplica às fontes de recursos:       (Incluído pela Emenda Constitucional nº 109, de 2021)","§ 2º O disposto no inciso II do caput deste artigo não se aplica às fontes de recursos:       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,183,1167,,",par
2690,"I - decorrentes de repartição de receitas a Estados, ao Distrito Federal e a Municípios;      (Incluído pela Emenda Constitucional nº 109, de 2021)","Art. 167-F. Durante a vigência da calamidade pública de âmbito nacional de que trata o art. 167-B desta Constituição:       (Incluído pela Emenda Constitucional nº 109, de 2021)§ 2º O disposto no inciso II do caput deste artigo não se aplica às fontes de recursos:       (Incluído pela Emenda Constitucional nº 109, de 2021)I - decorrentes de repartição de receitas a Estados, ao Distrito Federal e a Municípios;      (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,183,1167,431,",art-parag-inciso
2691,"II - decorrentes das vinculações estabelecidas pelos arts. 195, 198, 201, 212, 212-A e 239 desta Constituição;       (Incluído pela Emenda Constitucional nº 109, de 2021)","Art. 167-F. Durante a vigência da calamidade pública de âmbito nacional de que trata o art. 167-B desta Constituição:       (Incluído pela Emenda Constitucional nº 109, de 2021)§ 2º O disposto no inciso II do caput deste artigo não se aplica às fontes de recursos:       (Incluído pela Emenda Constitucional nº 109, de 2021)II - decorrentes das vinculações estabelecidas pelos arts. 195, 198, 201, 212, 212-A e 239 desta Constituição;       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,183,1167,432,",art-parag-inciso
2692,"III - destinadas ao registro de receitas oriundas da arrecadação de doações ou de empréstimos compulsórios, de transferências recebidas para o atendimento de finalidades determinadas ou das receitas de capital produto de operações de financiamento celebradas com finalidades contratualmente determinadas.       (Incluído pela Emenda Constitucional nº 109, de 2021)","Art. 167-F. Durante a vigência da calamidade pública de âmbito nacional de que trata o art. 167-B desta Constituição:       (Incluído pela Emenda Constitucional nº 109, de 2021)§ 2º O disposto no inciso II do caput deste artigo não se aplica às fontes de recursos:       (Incluído pela Emenda Constitucional nº 109, de 2021)III - destinadas ao registro de receitas oriundas da arrecadação de doações ou de empréstimos compulsórios, de transferências recebidas para o atendimento de finalidades determinadas ou das receitas de capital produto de operações de financiamento celebradas com finalidades contratualmente determinadas.       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,183,1167,433,",art-parag-inciso
2693,"Art. 167-G. Na hipótese de que trata o art. 167-B, aplicam-se à União, até o término da calamidade pública, as vedações previstas no art. 167-A desta Constituição.       (Incluído pela Emenda Constitucional nº 109, de 2021)","Art. 167-G. Na hipótese de que trata o art. 167-B, aplicam-se à União, até o término da calamidade pública, as vedações previstas no art. 167-A desta Constituição.       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,184,,,",art
2694,"§ 1º Na hipótese de medidas de combate à calamidade pública cuja vigência e efeitos não ultrapassem a sua duração, não se aplicam as vedações referidas nos incisos II, IV, VII, IX e X do caput do art. 167-A desta Constituição.      (Incluído pela Emenda Constitucional nº 109, de 2021)","§ 1º Na hipótese de medidas de combate à calamidade pública cuja vigência e efeitos não ultrapassem a sua duração, não se aplicam as vedações referidas nos incisos II, IV, VII, IX e X do caput do art. 167-A desta Constituição.      (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,184,1168,,",par
2695,"§ 2º Na hipótese de que trata o art. 167-B, não se aplica a alínea ""c"" do inciso I do caput do art. 159 desta Constituição, devendo a transferência a que se refere aquele dispositivo ser efetuada nos mesmos montantes transferidos no exercício anterior à decretação da calamidade.       (Incluído pela Emenda Constitucional nº 109, de 2021)","§ 2º Na hipótese de que trata o art. 167-B, não se aplica a alínea ""c"" do inciso I do caput do art. 159 desta Constituição, devendo a transferência a que se refere aquele dispositivo ser efetuada nos mesmos montantes transferidos no exercício anterior à decretação da calamidade.       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,184,1169,,",par
2696,"§ 3º É facultada aos Estados, ao Distrito Federal e aos Municípios a aplicação das vedações referidas no caput, nos termos deste artigo, e, até que as tenham adotado na integralidade, estarão submetidos às restrições do § 6º do art. 167-A desta Constituição, enquanto perdurarem seus efeitos para a União.       (Incluído pela Emenda Constitucional nº 109, de 2021)","§ 3º É facultada aos Estados, ao Distrito Federal e aos Municípios a aplicação das vedações referidas no caput, nos termos deste artigo, e, até que as tenham adotado na integralidade, estarão submetidos às restrições do § 6º do art. 167-A desta Constituição, enquanto perdurarem seus efeitos para a União.       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,184,1170,,",par
2697,"Art. 168. Os recursos correspondentes às dotações orçamentárias, compreendidos os créditos suplementares e especiais, destinados aos órgãos dos Poderes Legislativo e Judiciário, do Ministério Público e da Defensoria Pública, ser-lhes-ão entregues até o dia 20 de cada mês, em duodécimos, na forma da lei complementar a que se refere o art. 165, § 9º.         (Redação dada pela Emenda Constitucional nº 45, de 2004)","Art. 168. Os recursos correspondentes às dotações orçamentárias, compreendidos os créditos suplementares e especiais, destinados aos órgãos dos Poderes Legislativo e Judiciário, do Ministério Público e da Defensoria Pública, ser-lhes-ão entregues até o dia 20 de cada mês, em duodécimos, na forma da lei complementar a que se refere o art. 165, § 9º.         (Redação dada pela Emenda Constitucional nº 45, de 2004)","cf88,5,20,42,,185,,,",art
2698,"§ 1º É vedada a transferência a fundos de recursos financeiros oriundos de repasses duodecimais.       (Incluído pela Emenda Constitucional nº 109, de 2021)","§ 1º É vedada a transferência a fundos de recursos financeiros oriundos de repasses duodecimais.       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,185,1171,,",par
2699,"§ 2º O saldo financeiro decorrente dos recursos entregues na forma do caput deste artigo deve ser restituído ao caixa único do Tesouro do ente federativo, ou terá seu valor deduzido das primeiras parcelas duodecimais do exercício seguinte.       (Incluído pela Emenda Constitucional nº 109, de 2021)","§ 2º O saldo financeiro decorrente dos recursos entregues na forma do caput deste artigo deve ser restituído ao caixa único do Tesouro do ente federativo, ou terá seu valor deduzido das primeiras parcelas duodecimais do exercício seguinte.       (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,185,1172,,",par
2700,"Art. 169. A despesa com pessoal ativo e inativo e pensionistas da União, dos Estados, do Distrito Federal e dos Municípios não pode exceder os limites estabelecidos em lei complementar.  (Redação dada pela Emenda Constitucional nº 109, de 2021)","Art. 169. A despesa com pessoal ativo e inativo e pensionistas da União, dos Estados, do Distrito Federal e dos Municípios não pode exceder os limites estabelecidos em lei complementar.  (Redação dada pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,42,,186,,,",art
2701,"§ 1º A concessão de qualquer vantagem ou aumento de remuneração, a criação de cargos, empregos e funções ou alteração de estrutura de carreiras, bem como a admissão ou contratação de pessoal, a qualquer título, pelos órgãos e entidades da administração direta ou indireta, inclusive fundações instituídas e mantidas pelo poder público, só poderão ser feitas:          (Renumerado do parágrafo único, pela Emenda Constitucional nº 19, de 1998)        (Vide Emenda constitucional nº 106, de 2020)","§ 1º A concessão de qualquer vantagem ou aumento de remuneração, a criação de cargos, empregos e funções ou alteração de estrutura de carreiras, bem como a admissão ou contratação de pessoal, a qualquer título, pelos órgãos e entidades da administração direta ou indireta, inclusive fundações instituídas e mantidas pelo poder público, só poderão ser feitas:          (Renumerado do parágrafo único, pela Emenda Constitucional nº 19, de 1998)        (Vide Emenda constitucional nº 106, de 2020)","cf88,5,20,42,,186,1173,,",par
2702,"I - se houver prévia dotação orçamentária suficiente para atender às projeções de despesa de pessoal e aos acréscimos dela decorrentes; (Incluído pela Emenda Constitucional nº 19, de 1998)","Art. 169. A despesa com pessoal ativo e inativo e pensionistas da União, dos Estados, do Distrito Federal e dos Municípios não pode exceder os limites estabelecidos em lei complementar.  (Redação dada pela Emenda Constitucional nº 109, de 2021)§ 1º A concessão de qualquer vantagem ou aumento de remuneração, a criação de cargos, empregos e funções ou alteração de estrutura de carreiras, bem como a admissão ou contratação de pessoal, a qualquer título, pelos órgãos e entidades da administração direta ou indireta, inclusive fundações instituídas e mantidas pelo poder público, só poderão ser feitas:          (Renumerado do parágrafo único, pela Emenda Constitucional nº 19, de 1998)        (Vide Emenda constitucional nº 106, de 2020)I - se houver prévia dotação orçamentária suficiente para atender às projeções de despesa de pessoal e aos acréscimos dela decorrentes; (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,5,20,42,,186,1173,434,",art-parag-inciso
2703,"II - se houver autorização específica na lei de diretrizes orçamentárias, ressalvadas as empresas públicas e as sociedades de economia mista. (Incluído pela Emenda Constitucional nº 19, de 1998)","Art. 169. A despesa com pessoal ativo e inativo e pensionistas da União, dos Estados, do Distrito Federal e dos Municípios não pode exceder os limites estabelecidos em lei complementar.  (Redação dada pela Emenda Constitucional nº 109, de 2021)§ 1º A concessão de qualquer vantagem ou aumento de remuneração, a criação de cargos, empregos e funções ou alteração de estrutura de carreiras, bem como a admissão ou contratação de pessoal, a qualquer título, pelos órgãos e entidades da administração direta ou indireta, inclusive fundações instituídas e mantidas pelo poder público, só poderão ser feitas:          (Renumerado do parágrafo único, pela Emenda Constitucional nº 19, de 1998)        (Vide Emenda constitucional nº 106, de 2020)II - se houver autorização específica na lei de diretrizes orçamentárias, ressalvadas as empresas públicas e as sociedades de economia mista. (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,5,20,42,,186,1173,435,",art-parag-inciso
2704,"§ 2º Decorrido o prazo estabelecido na lei complementar referida neste artigo para a adaptação aos parâmetros ali previstos, serão imediatamente suspensos todos os repasses de verbas federais ou estaduais aos Estados, ao Distrito Federal e aos Municípios que não observarem os referidos limites. (Incluído pela Emenda Constitucional nº 19, de 1998)","§ 2º Decorrido o prazo estabelecido na lei complementar referida neste artigo para a adaptação aos parâmetros ali previstos, serão imediatamente suspensos todos os repasses de verbas federais ou estaduais aos Estados, ao Distrito Federal e aos Municípios que não observarem os referidos limites. (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,5,20,42,,186,1174,,",par
2705,"§ 3º Para o cumprimento dos limites estabelecidos com base neste artigo, durante o prazo fixado na lei complementar referida no caput, a União, os Estados, o Distrito Federal e os Municípios adotarão as seguintes providências:  (Incluído pela Emenda Constitucional nº 19, de 1998)","§ 3º Para o cumprimento dos limites estabelecidos com base neste artigo, durante o prazo fixado na lei complementar referida no caput, a União, os Estados, o Distrito Federal e os Municípios adotarão as seguintes providências:  (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,5,20,42,,186,1175,,",par
2706,"I - redução em pelo menos vinte por cento das despesas com cargos em comissão e funções de confiança;  (Incluído pela Emenda Constitucional nº 19, de 1998)","Art. 169. A despesa com pessoal ativo e inativo e pensionistas da União, dos Estados, do Distrito Federal e dos Municípios não pode exceder os limites estabelecidos em lei complementar.  (Redação dada pela Emenda Constitucional nº 109, de 2021)§ 3º Para o cumprimento dos limites estabelecidos com base neste artigo, durante o prazo fixado na lei complementar referida no caput, a União, os Estados, o Distrito Federal e os Municípios adotarão as seguintes providências:  (Incluído pela Emenda Constitucional nº 19, de 1998)I - redução em pelo menos vinte por cento das despesas com cargos em comissão e funções de confiança;  (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,5,20,42,,186,1175,436,",art-parag-inciso
2707,"II - exoneração dos servidores não estáveis. (Incluído pela Emenda Constitucional nº 19, de 1998)  (Vide Emenda Constitucional nº 19, de 1998)","Art. 169. A despesa com pessoal ativo e inativo e pensionistas da União, dos Estados, do Distrito Federal e dos Municípios não pode exceder os limites estabelecidos em lei complementar.  (Redação dada pela Emenda Constitucional nº 109, de 2021)§ 3º Para o cumprimento dos limites estabelecidos com base neste artigo, durante o prazo fixado na lei complementar referida no caput, a União, os Estados, o Distrito Federal e os Municípios adotarão as seguintes providências:  (Incluído pela Emenda Constitucional nº 19, de 1998)II - exoneração dos servidores não estáveis. (Incluído pela Emenda Constitucional nº 19, de 1998)  (Vide Emenda Constitucional nº 19, de 1998)","cf88,5,20,42,,186,1175,437,",art-parag-inciso
2708,"§ 4º Se as medidas adotadas com base no parágrafo anterior não forem suficientes para assegurar o cumprimento da determinação da lei complementar referida neste artigo, o servidor estável poderá perder o cargo, desde que ato normativo motivado de cada um dos Poderes especifique a atividade funcional, o órgão ou unidade administrativa objeto da redução de pessoal. (Incluído pela Emenda Constitucional nº 19, de 1998)","§ 4º Se as medidas adotadas com base no parágrafo anterior não forem suficientes para assegurar o cumprimento da determinação da lei complementar referida neste artigo, o servidor estável poderá perder o cargo, desde que ato normativo motivado de cada um dos Poderes especifique a atividade funcional, o órgão ou unidade administrativa objeto da redução de pessoal. (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,5,20,42,,186,1176,,",par
2709,"§ 5º O servidor que perder o cargo na forma do parágrafo anterior fará jus a indenização correspondente a um mês de remuneração por ano de serviço. (Incluído pela Emenda Constitucional nº 19, de 1998)","§ 5º O servidor que perder o cargo na forma do parágrafo anterior fará jus a indenização correspondente a um mês de remuneração por ano de serviço. (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,5,20,42,,186,1177,,",par
2710,"§ 6º O cargo objeto da redução prevista nos parágrafos anteriores será considerado extinto, vedada a criação de cargo, emprego ou função com atribuições iguais ou assemelhadas pelo prazo de quatro anos. (Incluído pela Emenda Constitucional nº 19, de 1998)","§ 6º O cargo objeto da redução prevista nos parágrafos anteriores será considerado extinto, vedada a criação de cargo, emprego ou função com atribuições iguais ou assemelhadas pelo prazo de quatro anos. (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,5,20,42,,186,1178,,",par
2711,"§ 7º Lei federal disporá sobre as normas gerais a serem obedecidas na efetivação do disposto no § 4º. (Incluído pela Emenda Constitucional nº 19, de 1998)","§ 7º Lei federal disporá sobre as normas gerais a serem obedecidas na efetivação do disposto no § 4º. (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,5,20,42,,186,1179,,",par
2712,"Art. 170. A ordem econômica, fundada na valorização do trabalho humano e na livre iniciativa, tem por fim assegurar a todos existência digna, conforme os ditames da justiça social, observados os seguintes princípios:","Art. 170. A ordem econômica, fundada na valorização do trabalho humano e na livre iniciativa, tem por fim assegurar a todos existência digna, conforme os ditames da justiça social, observados os seguintes princípios:","cf88,6,21,,,187,,,",art
2715,I - soberania nacional;,"Art. 170. A ordem econômica, fundada na valorização do trabalho humano e na livre iniciativa, tem por fim assegurar a todos existência digna, conforme os ditames da justiça social, observados os seguintes princípios:I - soberania nacional;","cf88,6,21,,,187,1180,,",art-inciso
2716,II - propriedade privada;,"Art. 170. A ordem econômica, fundada na valorização do trabalho humano e na livre iniciativa, tem por fim assegurar a todos existência digna, conforme os ditames da justiça social, observados os seguintes princípios:II - propriedade privada;","cf88,6,21,,,187,1181,,",art-inciso
2717,III - função social da propriedade;,"Art. 170. A ordem econômica, fundada na valorização do trabalho humano e na livre iniciativa, tem por fim assegurar a todos existência digna, conforme os ditames da justiça social, observados os seguintes princípios:III - função social da propriedade;","cf88,6,21,,,187,1182,,",art-inciso
2719,IV - livre concorrência;,"Art. 170. A ordem econômica, fundada na valorização do trabalho humano e na livre iniciativa, tem por fim assegurar a todos existência digna, conforme os ditames da justiça social, observados os seguintes princípios:IV - livre concorrência;","cf88,6,21,,,187,1183,,",art-inciso
2721,V - defesa do consumidor;,"Art. 170. A ordem econômica, fundada na valorização do trabalho humano e na livre iniciativa, tem por fim assegurar a todos existência digna, conforme os ditames da justiça social, observados os seguintes princípios:V - defesa do consumidor;","cf88,6,21,,,187,1184,,",art-inciso
2722,"VI - defesa do meio ambiente, inclusive mediante tratamento diferenciado conforme o impacto ambiental dos produtos e serviços e de seus processos de elaboração e prestação; (Redação dada pela Emenda Constitucional nº 42, de 19.12.2003)","Art. 170. A ordem econômica, fundada na valorização do trabalho humano e na livre iniciativa, tem por fim assegurar a todos existência digna, conforme os ditames da justiça social, observados os seguintes princípios:VI - defesa do meio ambiente, inclusive mediante tratamento diferenciado conforme o impacto ambiental dos produtos e serviços e de seus processos de elaboração e prestação; (Redação dada pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,6,21,,,187,1185,,",art-inciso
2723,VII - redução das desigualdades regionais e sociais;,"Art. 170. A ordem econômica, fundada na valorização do trabalho humano e na livre iniciativa, tem por fim assegurar a todos existência digna, conforme os ditames da justiça social, observados os seguintes princípios:VII - redução das desigualdades regionais e sociais;","cf88,6,21,,,187,1186,,",art-inciso
2724,VIII - busca do pleno emprego;,"Art. 170. A ordem econômica, fundada na valorização do trabalho humano e na livre iniciativa, tem por fim assegurar a todos existência digna, conforme os ditames da justiça social, observados os seguintes princípios:VIII - busca do pleno emprego;","cf88,6,21,,,187,1187,,",art-inciso
2725,"IX - tratamento favorecido para as empresas de pequeno porte constituídas sob as leis brasileiras e que tenham sua sede e administração no País. (Redação dada pela Emenda Constitucional nº 6, de 1995)","Art. 170. A ordem econômica, fundada na valorização do trabalho humano e na livre iniciativa, tem por fim assegurar a todos existência digna, conforme os ditames da justiça social, observados os seguintes princípios:IX - tratamento favorecido para as empresas de pequeno porte constituídas sob as leis brasileiras e que tenham sua sede e administração no País. (Redação dada pela Emenda Constitucional nº 6, de 1995)","cf88,6,21,,,187,1188,,",art-inciso
2726,"Parágrafo único. É assegurado a todos o livre exercício de qualquer atividade econômica, independentemente de autorização de órgãos públicos, salvo nos casos previstos em lei.","Parágrafo único. É assegurado a todos o livre exercício de qualquer atividade econômica, independentemente de autorização de órgãos públicos, salvo nos casos previstos em lei.","cf88,6,21,,,187,1189,,",par
2730,"Art. 171. (Revogado pela Emenda Constitucional nº 6, de 1995)","Art. 171. (Revogado pela Emenda Constitucional nº 6, de 1995)","cf88,6,21,,,188,,,",art
2731,"Art. 172. A lei disciplinará, com base no interesse nacional, os investimentos de capital estrangeiro, incentivará os reinvestimentos e regulará a remessa de lucros.","Art. 172. A lei disciplinará, com base no interesse nacional, os investimentos de capital estrangeiro, incentivará os reinvestimentos e regulará a remessa de lucros.","cf88,6,21,,,189,,,",art
2733,"Art. 173. Ressalvados os casos previstos nesta Constituição, a exploração direta de atividade econômica pelo Estado só será permitida quando necessária aos imperativos da segurança nacional ou a relevante interesse coletivo, conforme definidos em lei.","Art. 173. Ressalvados os casos previstos nesta Constituição, a exploração direta de atividade econômica pelo Estado só será permitida quando necessária aos imperativos da segurança nacional ou a relevante interesse coletivo, conforme definidos em lei.","cf88,6,21,,,190,,,",art
2735,"§ 1º A lei estabelecerá o estatuto jurídico da empresa pública, da sociedade de economia mista e de suas subsidiárias que explorem atividade econômica de produção ou comercialização de bens ou de prestação de serviços, dispondo sobre: (Redação dada pela Emenda Constitucional nº 19, de 1998)","§ 1º A lei estabelecerá o estatuto jurídico da empresa pública, da sociedade de economia mista e de suas subsidiárias que explorem atividade econômica de produção ou comercialização de bens ou de prestação de serviços, dispondo sobre: (Redação dada pela Emenda Constitucional nº 19, de 1998)","cf88,6,21,,,190,1190,,",par
2736,"I - sua função social e formas de fiscalização pelo Estado e pela sociedade; (Incluído pela Emenda Constitucional nº 19, de 1998)","Art. 173. Ressalvados os casos previstos nesta Constituição, a exploração direta de atividade econômica pelo Estado só será permitida quando necessária aos imperativos da segurança nacional ou a relevante interesse coletivo, conforme definidos em lei.§ 1º A lei estabelecerá o estatuto jurídico da empresa pública, da sociedade de economia mista e de suas subsidiárias que explorem atividade econômica de produção ou comercialização de bens ou de prestação de serviços, dispondo sobre: (Redação dada pela Emenda Constitucional nº 19, de 1998)I - sua função social e formas de fiscalização pelo Estado e pela sociedade; (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,6,21,,,190,1190,438,",art-parag-inciso
2737,"II - a sujeição ao regime jurídico próprio das empresas privadas, inclusive quanto aos direitos e obrigações civis, comerciais, trabalhistas e tributários; (Incluído pela Emenda Constitucional nº 19, de 1998)","Art. 173. Ressalvados os casos previstos nesta Constituição, a exploração direta de atividade econômica pelo Estado só será permitida quando necessária aos imperativos da segurança nacional ou a relevante interesse coletivo, conforme definidos em lei.§ 1º A lei estabelecerá o estatuto jurídico da empresa pública, da sociedade de economia mista e de suas subsidiárias que explorem atividade econômica de produção ou comercialização de bens ou de prestação de serviços, dispondo sobre: (Redação dada pela Emenda Constitucional nº 19, de 1998)II - a sujeição ao regime jurídico próprio das empresas privadas, inclusive quanto aos direitos e obrigações civis, comerciais, trabalhistas e tributários; (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,6,21,,,190,1190,439,",art-parag-inciso
2739,"III - licitação e contratação de obras, serviços, compras e alienações, observados os princípios da administração pública; (Incluído pela Emenda Constitucional nº 19, de 1998)","Art. 173. Ressalvados os casos previstos nesta Constituição, a exploração direta de atividade econômica pelo Estado só será permitida quando necessária aos imperativos da segurança nacional ou a relevante interesse coletivo, conforme definidos em lei.§ 1º A lei estabelecerá o estatuto jurídico da empresa pública, da sociedade de economia mista e de suas subsidiárias que explorem atividade econômica de produção ou comercialização de bens ou de prestação de serviços, dispondo sobre: (Redação dada pela Emenda Constitucional nº 19, de 1998)III - licitação e contratação de obras, serviços, compras e alienações, observados os princípios da administração pública; (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,6,21,,,190,1190,440,",art-parag-inciso
2742,"IV - a constituição e o funcionamento dos conselhos de administração e fiscal, com a participação de acionistas minoritários; (Incluído pela Emenda Constitucional nº 19, de 1998)","Art. 173. Ressalvados os casos previstos nesta Constituição, a exploração direta de atividade econômica pelo Estado só será permitida quando necessária aos imperativos da segurança nacional ou a relevante interesse coletivo, conforme definidos em lei.§ 1º A lei estabelecerá o estatuto jurídico da empresa pública, da sociedade de economia mista e de suas subsidiárias que explorem atividade econômica de produção ou comercialização de bens ou de prestação de serviços, dispondo sobre: (Redação dada pela Emenda Constitucional nº 19, de 1998)IV - a constituição e o funcionamento dos conselhos de administração e fiscal, com a participação de acionistas minoritários; (Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,6,21,,,190,1190,441,",art-parag-inciso
2743,"V - os mandatos, a avaliação de desempenho e a responsabilidade dos administradores.(Incluído pela Emenda Constitucional nº 19, de 1998)","Art. 173. Ressalvados os casos previstos nesta Constituição, a exploração direta de atividade econômica pelo Estado só será permitida quando necessária aos imperativos da segurança nacional ou a relevante interesse coletivo, conforme definidos em lei.§ 1º A lei estabelecerá o estatuto jurídico da empresa pública, da sociedade de economia mista e de suas subsidiárias que explorem atividade econômica de produção ou comercialização de bens ou de prestação de serviços, dispondo sobre: (Redação dada pela Emenda Constitucional nº 19, de 1998)V - os mandatos, a avaliação de desempenho e a responsabilidade dos administradores.(Incluído pela Emenda Constitucional nº 19, de 1998)","cf88,6,21,,,190,1190,442,",art-parag-inciso
